title,link,address,company,short_description,rich_description,salary,skils
Менеджер по работе с клиентами в IT-компанию,https://hh.ru/vacancy/131356750?query=it&hhtmFrom=vacancy_search_list,Москва,"RG-Soft,ООО",Опыт работы с 1С (если есть – отлично! Если нет – научим). Опыт работы в,,"80 000 – 150 000 ₽ за месяц, до вычета налогов",
Менеджер по развитию продаж IT-решений (AI HRTech),https://hh.ru/vacancy/131678705?query=it&hhtmFrom=vacancy_search_list,Москва,ООО НДК,Есть опыт B2B-продаж (желательно,,,
Менеджер по работе с клиентами в IT-компанию,https://hh.ru/vacancy/131356750?query=it&hhtmFrom=vacancy_search_list,Москва,"RG-Soft,ООО",Опыт работы с 1С (если есть – отлично! Если нет – научим). Опыт работы в,,"80 000 – 150 000 ₽ за месяц, до вычета налогов",
Менеджер по развитию продаж IT-решений (AI HRTech),https://hh.ru/vacancy/131678705?query=it&hhtmFrom=vacancy_search_list,Москва,ООО НДК,Есть опыт B2B-продаж (желательно,,,
Инженер технической поддержки в IT (в офис),https://hh.ru/vacancy/131616212?query=it&hhtmFrom=vacancy_search_list,"Тольятти, р-н Автозаводский",STILT,Понимание специфики работы технической поддержки в,,"40 000 – 80 000 ₽ за месяц, на руки",
Администратор IT - проекта,https://hh.ru/vacancy/131900461?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АСТ Капитал,От вас мы ждем (опыт и компетенции): Обязательно опыт работы в,,,
Уборщица/Уборщик в офис (IT- компания),https://hh.ru/vacancy/131942249?query=it&hhtmFrom=vacancy_search_list,"Иваново, р-н Фрунзенский",ООО ИндаСофт,Ответственность. Честность. Аккуратность. Пунктуальность.,,"от 30 000 ₽ за месяц, до вычета налогов",
Руководитель отдела IT,https://hh.ru/vacancy/129769699?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Пресненский",ООО НБК Финанс,ОБЯЗАТЕЛЬНО имеете опыт управления проектными командами по созданию,,,
"Маркетолог (B2B, IT-услуги / web-разработка)",https://hh.ru/vacancy/131964350?query=it&hhtmFrom=vacancy_search_list,"Нижний Новгород, р-н Приокский",Чили.Лаб,"Опыт в B2B-маркетинге (обязательно). Понимание воронок в B2B (от лида до контракта, понимание этапов).",,,
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131939790?query=it&hhtmFrom=vacancy_search_list,Шилка,ООО Совкомбанк Технологии,"диагностика, ремонт, обслуживание компьютерной техники, кассовой аппаратуры, систем видеонаблюдения (опыт обязателен). опыт работы по настройке и ремонту ПК (желательно уровень...",,,
Менеджер по работе с ключевыми заказчиками (IT),https://hh.ru/vacancy/131953105?query=it&hhtmFrom=vacancy_search_list,"Алматы, улица Еркегали Рахмадиева",ТОО Центр технической компетенции DEMEU,"Настойчивость, ориентация на результат и умение доводить сделки до конца. Готовность разбираться в",,,
Менеджер по продажам IT продуктов (В2В),https://hh.ru/vacancy/131963675?query=it&hhtmFrom=vacancy_search_list,"Ульяновск, р-н Ленинский",АО СимбирСофт,Опыт в ИТ обязательно. Опыт в В2В. Опыт продаж от 3 лет. Навыки деловой переписки/коммуникации.,,,
"Менеджер по продажам (B2B, IT)",https://hh.ru/vacancy/131667084?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Покровское-Стрешнево",АО Корсон Технолоджис РУС,Ориентация на результат. Стрессоустойчивость. Умение слышать и договариваться. Грамотная письменная и устная речь. Высокий социальный интеллект. Опыт работы в продажах...,,"150 000 – 400 000 ₽ за месяц, на руки",
"Ведущий Аналитик по ПРОДАЖАМ и маркетингу IT Компании ""КонсалтикаПлюс""",https://hh.ru/vacancy/131215470?query=it&hhtmFrom=vacancy_search_list,"Брянск, р-н Советский",ООО КонсалтикаПлюс,"Высшее образование. Желательно: тренинги по продажам, маркетингу, переговорам, управлению. Владение аналитическими инструментами (Excel, Google Sheets), знание СRМ. Знание методологий продаж...",,,
Юрист (IT / SaaS),https://hh.ru/vacancy/131106898?query=it&hhtmFrom=vacancy_search_list,Москва,Any,Высшее юридическое образование. Опыт работы в,,,
Менеджер по продажам it - iiko (айко) автоматизация ресторанов,https://hh.ru/vacancy/131677315?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Марфино",ООО ПРО РЕСТО,Стабильный интернет и мобильная связь. Тишина во время звонков клиентам. Быть на связи с 9 до 18.00 по московскому...,,"150 000 – 200 000 ₽ за месяц, на руки",
Junior Business Analyst (IT),https://hh.ru/vacancy/131590614?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Гоуланг Технологии,Выпускник ВУЗа по направлению информационные технологии / бизнес-информатика / математические методы в экономике (или смежные дисциплины). Имеешь стажерский / джуновский опыт на...,,,
Ведущий специалист отдела информационных технологий/специалист IT,https://hh.ru/vacancy/131343407?query=it&hhtmFrom=vacancy_search_list,Москва,Общество с ограниченной ответственностью Строительная компания Автодор,"Высшее\среднее профессиональное образование: ""Системное администрирование, поддержка пользователей и",,"от 130 000 ₽ за месяц, на руки",
IT sales manager,https://hh.ru/vacancy/129391388?query=it&hhtmFrom=vacancy_search_list,"Новосибирск, р-н Центральный",NAN,Опыт проектных продаж в,,"от 100 000 ₽ за месяц, на руки",
Заместитель IT директора по Информационной безопасности,https://hh.ru/vacancy/131597154?query=it&hhtmFrom=vacancy_search_list,Москва,"Красное & Белое, розничная сеть","Процессы и механизмы обеспечения ИБ: сетевая, веб-, ОС, базы данных, облачные инфраструктуры. Глубокое понимание работы сетевых протоколов минимум до L...",,,
Менеджер IT проектов B2C и ATL,https://hh.ru/vacancy/131354161?query=it&hhtmFrom=vacancy_search_list,Москва,Платформа ОФД,"Опыт работы с креативами, разработка гипотез и проведение тестов. - Знание основ маркетинга и опыт работы в этой сфере. -",,"180 000 ₽ за месяц, на руки",
IT-специалист,https://hh.ru/vacancy/131868919?query=it&hhtmFrom=vacancy_search_list,"Уфа, р-н Октябрьский",ООО Идеалстройинвест Уфа,"Высшее/среднее специальное образование ИТ. Опыт работы от 2х лет. Компьютерные навыки: линейка Windows, MS Office, 1С, локальные...",,"от 40 000 ₽ за месяц, на руки",
Специалист по IT,https://hh.ru/vacancy/130728729?query=it&hhtmFrom=vacancy_search_list,"Сибай, улица Маяковского, 31/1",Филиал ФКУ Налог-Сервис ФНС России в Республике Башкортостан.,"Базовые знания Excel, Word; быстрый набор текста; желательно хорошее знание компьютера и базовые знания налогового кодекса; Приветствуется опыт работы в...",,"от 30 000 ₽ за месяц, на руки",
Директор по развитию (IT в добыче / Industrial Tech),https://hh.ru/vacancy/131962125?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Восточная горнорудная компания,"Жёстко синхронизироваться с продуктом и техкомандой ради результата. — Скорость закрытия (длинные сделки — проблема, которую нужно решать). — Ты знаком с добычей...",,,
Начальник IT-отдела,https://hh.ru/vacancy/131558642?query=it&hhtmFrom=vacancy_search_list,"Копейск, Коммунистический проспект, 22",ООО Инсит,"Отличное понимание работы сетей на всех уровнях модели OSI. Настройка и эксплуатация BGP (iBGP, eBGP, политики маршрутизации, фильтрация).",,"от 120 000 ₽ за месяц, на руки",
"Монтажник слаботочных систем (СКС, IT-оборудование)",https://hh.ru/vacancy/131936715?query=it&hhtmFrom=vacancy_search_list,"Краснодар, р-н Карасунский",ООО Обермейстер,"Опыт работы со слаботочными системами и СКС. Понимание основ сетей (TCP/IP) — вы знаете, чем отличается роутер от свитча и...",,"от 90 000 ₽ за месяц, на руки",
"Менеджер по развитию клиентов (B2B, IT)",https://hh.ru/vacancy/131177180?query=it&hhtmFrom=vacancy_search_list,"Краснодар, р-н Центральный",ООО Айти Решения,Умеет задавать вопросы и слушать собеседника. Хочет развиваться в сфере,,"от 60 000 ₽ за месяц, до вычета налогов",
Директор IT,https://hh.ru/vacancy/131864867?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",JetStaff,"Способность к стратегическому планированию, умение аргументировать и отстаивать свою позицию. Коммерческая направленность в разработке и внедрении",,,
Pre-sale инженер (IT),https://hh.ru/vacancy/131317352?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ЭН-КИ Групп,Опыт не менее 3-х лет в pre-sale или инженерных подразделениях,,,
Специалист по обеспечению качества (направление IT),https://hh.ru/vacancy/131935742?query=it&hhtmFrom=vacancy_search_list,Шымкент,Santo member of Polpharma Group,"Высшее химико-технологическое, фармацевтическое или",,,
Стажер/Специалист технической поддержки (IT-специалист),https://hh.ru/vacancy/131935605?query=it&hhtmFrom=vacancy_search_list,"Барнаул, р-н Центральный",ООО Альфа Технологии,Желание развиваться в сфере,,"от 30 000 ₽ за месяц, на руки",
Начинающий специалист / IT-продукт / B2B,https://hh.ru/vacancy/131949955?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Крипто-Сервис,"Эмпатия, отзывчивость. Желание учиться и развиваться в",,,
Менеджер по продажам IT,https://hh.ru/vacancy/131481884?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Викилект,"Умение вести переговоры на уровне лиц принимающих решения (E-com,",,,
Главный менеджер по закупкам (ЭКБ / IT-оборудование),https://hh.ru/vacancy/131940189?query=it&hhtmFrom=vacancy_search_list,Москва,IT Electronics,Альтернатива: опыт работы в сфере поставок,,,
IT Специалист,https://hh.ru/vacancy/131859907?query=it&hhtmFrom=vacancy_search_list,"Абакан, улица Гагарина, 8",ООО ИК СИБИНТЕК,"Семейство продуктов Microsoft Office (установка, настройка). Знание основ",,,
"Менеджер проектных продаж (IT оборудование, AV, мультимедиа)",https://hh.ru/vacancy/131703894?query=it&hhtmFrom=vacancy_search_list,Москва,AUVIX,Опыт работы в проектных продажах оборудования (,,,
Технический (IT) специалист в B2B отдел,https://hh.ru/vacancy/131349951?query=it&hhtmFrom=vacancy_search_list,"Ташкент, Сергелийский район, массив Сергели-7, 33",ООО BROSS TELEKOM,"...работает, сеть нестабильна и т.д.). Ответственность и умение общаться с клиентами. Опыт работы в провайдере или",,"7 000 000 – 10 000 000 so'm за месяц, на руки",
Менеджер по работе с клиентами (IT-системы),https://hh.ru/vacancy/131162977?query=it&hhtmFrom=vacancy_search_list,"Ярославль, р-н Ленинский",ООО Единый центр информации,,,"75 000 – 143 000 ₽ за месяц, до вычета налогов",
IT-аудитор,https://hh.ru/vacancy/131850292?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,Сбер. IT,"Высшее образование (информатика, автоматизация, математика, статистика, компьютерные науки). Аналитическое/критическое мышление, навыки эффективных коммуникации. Умение структурировать информацию, работать с большими...",,,
Менеджер IT проектов (заказная разработка) / Project manager,https://hh.ru/vacancy/131657910?query=it&hhtmFrom=vacancy_search_list,"Самара, р-н Ленинский",TEAMSCORE,Опыт ведения,,,
Менеджер по развитию бизнеса / Business Development Manager (IT),https://hh.ru/vacancy/131789740?query=it&hhtmFrom=vacancy_search_list,"Воронеж, р-н Ленинский",РЕЛЭКС,Опыт: от 3 лет в активных продажах,,,
Менеджер по продажам IT (B2B входящие заявки),https://hh.ru/vacancy/130768880?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",Selsup,"Мы ждем тебя, если у тебя есть опыт работы в должности:",,,
Заместитель руководителя IT Департамента,https://hh.ru/vacancy/131314444?query=it&hhtmFrom=vacancy_search_list,Москва,ПАО МГКЛ,Опыт работы руководителем группы специалистов или заместителем директора,,,
Менеджер по продажам IT-услуг (входящие лиды),https://hh.ru/vacancy/131947306?query=it&hhtmFrom=vacancy_search_list,Вологда,Грампус,Опыт работы с входящими заявками. Не менее 2 лет опыта в удалённых продажах. Умение легко устанавливать контакт и выстраивать доверительные...,,"100 000 – 150 000 ₽ за месяц, до вычета налогов",
Младший инженер IT-поддержки (обработка письменных заявок),https://hh.ru/vacancy/131604535?query=it&hhtmFrom=vacancy_search_list,"Тула, р-н Советский",ООО Компания ИнфоТек,Хочешь развиваться в,,,
Key Account Manager (IT),https://hh.ru/vacancy/131924990?query=it&hhtmFrom=vacancy_search_list,Ташкент,ООО Antal International Tashkent Xususiy Bandlik Agentligi,Опыт работы в продажах от 3 лет (KAM / BDM / Product Manager). Знание локального рынка и опыт работы с ключевыми клиентами.,,,
Head of Content (It/B2B),https://hh.ru/vacancy/131945726?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Цифровая ипотека,"Реализовать эти грандиозные планы. Готовить контент-планы, брать интервью у c-level девелоперов, готовить презентации и выступления. И не только.",,,
Менеджер по продажам IT решений (холодные звонки),https://hh.ru/vacancy/131603834?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,Zakupki.help,Имеете опыт работы в B2B с холодными звонками от 6 месяцев. Умеете организовывать себя в удаленном формате работы...,,"90 000 – 200 000 ₽ за месяц, на руки",
SDR / Менеджер по продажам IT (Junior/Middle),https://hh.ru/vacancy/131143953?query=it&hhtmFrom=vacancy_search_list,Нижний Новгород,Morizo,Опыт работы в холодных B2B-продажах / лидогенерации / телемаркетинге в сфере,,,
Агент по продажам (Sales Agent) IT-продукта,https://hh.ru/vacancy/131944218?query=it&hhtmFrom=vacancy_search_list,"Астана, микрорайон Шубар, улица Арай, 29А",ТОО PANAMA DIGITAL COMPANY,"Тех, кто хочет строить доход, а не просто получать зарплату. Людей с опытом в продажах — или с сильным желанием в...",,,
Менеджер по продажам it-услуг (b2b),https://hh.ru/vacancy/130880846?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,билайн: Бэк-офис,Опыт в продажах (желательно от 1 года) в любой сфере — мы ценим навык вести переговоры и умение находить общий язык...,,,
IT Эксперт по направлению систем кадрового учета и мотивации,https://hh.ru/vacancy/129813933?query=it&hhtmFrom=vacancy_search_list,Москва,ТрансМашХолдинг,"Хорошее знание программных продуктов: 1C:ЗУП и/или 1С:ЗУП КОРП, подтвержденное опытом. Глубокое знание предметных областей (кадровый...",,,
Менеджер по продажам it-услуг (b2b),https://hh.ru/vacancy/130880846?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,билайн: Бэк-офис,Опыт в продажах (желательно от 1 года) в любой сфере — мы ценим навык вести переговоры и умение находить общий язык...,,,
IT Эксперт по направлению систем кадрового учета и мотивации,https://hh.ru/vacancy/129813933?query=it&hhtmFrom=vacancy_search_list,Москва,ТрансМашХолдинг,"Хорошее знание программных продуктов: 1C:ЗУП и/или 1С:ЗУП КОРП, подтвержденное опытом. Глубокое знание предметных областей (кадровый...",,,
Руководитель отдела по работе с клиентами IT (международный рынок),https://hh.ru/vacancy/131354883?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Соколиная Гора",ООО Айти Базис,Опыт работы от 3 лет в ИТ-компаниях на аналогичной должности. Устный и письменный английский язык уровня не ниже C...,,"от 150 000 ₽ за месяц, на руки",
IT-специалист / Системный администратор,https://hh.ru/vacancy/131921918?query=it&hhtmFrom=vacancy_search_list,Алматы,ТОО АСТРА ЛТД,Опыт работы: от 1 до 3 лет на позиции системного администратора или специалиста технической поддержки. Образование: высшее или среднее техническое...,,"до 400 000 ₸ за месяц, на руки",
Руководитель проектов (IT-инфраструктура и информационная безопасность),https://hh.ru/vacancy/131941380?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ИТК ТРАНС,Опыт работы Руководителем проектов в,,,
IT Project/Delivery manager,https://hh.ru/vacancy/131171721?query=it&hhtmFrom=vacancy_search_list,Москва,Denum,Опыт в организации процесса разработки и написании соответствующих регламентов (на позициях PM/ITPM/Delivery manager). Грамотная и четкая постановка целей...,,,
Менеджер по продажам B2B (IT-продукт),https://hh.ru/vacancy/131952707?query=it&hhtmFrom=vacancy_search_list,"Астана, улица Жанибека Тархана, 4",ТОО Кафе Софт Сервис,Будет преимуществом: Опыт B2B-продаж в,,"200 000 – 1 000 000 ₸ за месяц, на руки",
Sales manager/IT Consultant,https://hh.ru/vacancy/131004832?query=it&hhtmFrom=vacancy_search_list,"Бишкек, улица Малдыбаева, 31",ООО Иксобит,Status: Full time employee. Education: University degree. Experience of working in,,,
IT Product / Project Manager,https://hh.ru/vacancy/131920177?query=it&hhtmFrom=vacancy_search_list,"Алматы, проспект Аль-Фараби, 95",ТОО NLS Kazakhstan,"Считаешь эффект от новых фич — в метриках, клиентском опыте. Фасилитация и коммуникации: Готовность работать в динамичной атмосфере, где всё развивается...",,,
"Менеджер по продажам (IT, B2B)",https://hh.ru/vacancy/128024829?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,Artsofte,"Любишь продажи и понимаешь, как выстроить разговор, чтобы довести клиента до сделки. Уверенно звонишь в холод, закрываешь сделки и работаешь...",,"80 000 – 220 000 ₽ за месяц, на руки",
Менеджер по продажам IT оборудования (B2B),https://hh.ru/vacancy/131952226?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Компания АрмИТ,"Знание компьютерной техники и комплектующих / серверного, сетевого или офисного оборудования. Опыт успешных продаж",,,
Менеджер по продажам B2B (IT),https://hh.ru/vacancy/131152588?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Эмфи,"Опыт в продажах по телефону от года. Базовые знания CRM-систем (опыт в AmoCRM - будет плюсом). Современный компьютер, стабильный интернет...",,,
Ведущий юрист (IT-компания),https://hh.ru/vacancy/131917541?query=it&hhtmFrom=vacancy_search_list,"Челябинск, р-н Центральный",Академия Компьютерных Технологий и Дизайна,Опыт ведения переговоров и умение аргументированно отстаивать позицию компании. Опыт в,,,
IT-аудитор,https://hh.ru/vacancy/131128218?query=it&hhtmFrom=vacancy_search_list,"Бишкек, Чуйский проспект, 245",ЗАО Демир Кыргыз Интернэшнл Банк,"Образование - высшее техническое образование в сфере информационных технологий и/или информационной безопасности или высшее экономическое образование с наличием сертификатов, подтверждающих...",,,
"Заместитель CTO / Head of Delivery (IT, управление проектами)",https://hh.ru/vacancy/131611262?query=it&hhtmFrom=vacancy_search_list,"Алматы, проспект Достык, 132",Частная компания “Automated Communication Solutions Ltd.”,Опыт Project / Delivery Manager от 3 лет в,,,
Офис-менеджер (IT компания),https://hh.ru/vacancy/131578318?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Брайт Софт,"Опыт работы офис-менеджером от года. Умение поддержать порядок и жизнедеятельность офиса. Знание офисных программ, электронной почты. Навыки работы с...",,,
Менеджер по продажам IT,https://hh.ru/vacancy/130712042?query=it&hhtmFrom=vacancy_search_list,Новосибирск,ООО Альфа,"Опыт в В2В продажах, но даже если его нет то готовы обучать. Активная, энергичная жизненная позиция.",,,
Менеджер по продажам в IT (B2B),https://hh.ru/vacancy/131951013?query=it&hhtmFrom=vacancy_search_list,Москва,Фоникс,Опыт работы не обязателен — мы готовы всему обучить. Грамотная устная и письменная речь. Желание развиваться в продажах и интерес к...,,"80 000 – 150 000 ₽ за месяц, на руки",
Специалист службы поддержки/ IT,https://hh.ru/vacancy/131469164?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Бизнес-Трейд,"Опыт работы в аналогичной должности от 1 года. Знание и умение использования: стандартного ПО (офисное), приложения под оборудование, приложения работы...",,"от 80 000 ₽ за месяц, на руки",
Менеджер по работе с клиентами (IT и маркетинг),https://hh.ru/vacancy/130757031?query=it&hhtmFrom=vacancy_search_list,"Тюмень, р-н Калининский",Lead.Media,"Опыт продаж от 1 года (желательно в строительстве,",,"80 000 – 120 000 ₽ за месяц, до вычета налогов",
Системный администратор (IT специалист),https://hh.ru/vacancy/131914764?query=it&hhtmFrom=vacancy_search_list,Ташкент,ООО CHEESE DAY,"Знание операционных систем, в том числе серверных. Понимание принципов работы сетей (LAN, WAN). Навыки работы с антивирусным ПО и системами...",,,
Младший юрист в сфере интеллектуальной собственности (IT/IP),https://hh.ru/vacancy/131661486?query=it&hhtmFrom=vacancy_search_list,Москва,АСБ Консалтинг Групп,"Высшее юридическое образование или студенты 1-2 курса магистратуры. Опыт работы по специальности от 1 года, преимуществом будет опыт работы...",,,
IT-директор/Директор по информационным технологиям (CIO),https://hh.ru/vacancy/131936597?query=it&hhtmFrom=vacancy_search_list,"Пермь, р-н Ленинский",ООО Бумхиминвест,Навыки управления командой (от 10+ человек). Понимание финансовых аспектов,,,
Менеджер по продажам/продвижению IT продуктов,https://hh.ru/vacancy/131932397?query=it&hhtmFrom=vacancy_search_list,"Хабаровск, р-н Железнодорожный",ООО ИнфоДев,"Общие знания по 223-ФЗ и 44-ФЗ. Знания документооборота (счет, договора, акты , закрывающие документы). Будет плюсом знания в",,,
Начальник управления IT- инфраструктуры,https://hh.ru/vacancy/131912372?query=it&hhtmFrom=vacancy_search_list,Москва,Крупный розничный бизнес,"Высшее техническое образование, опыт руководства 3+ года в",,,
Специалист по расчетам и вендор-контролю (IT),https://hh.ru/vacancy/131935989?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЯРАЛЯН ГАРЕГИН ВАРДАНОВИЧ,Опыт от 1 года в финансовом контроле или администрировании,,"63 000 – 72 000 ₽ за месяц, до вычета налогов",
IT специалист/Системный администратор,https://hh.ru/vacancy/131301296?query=it&hhtmFrom=vacancy_search_list,"Томск, р-н Кировский",Ломбард-1,"Требуемый опыт работы: опыт работы от 3 лет в аналогичной должности. Опыт работы с ЭЦП, банк-клиентами. Опыт работы с...",,,
Менеджер по продажам B2B ( IT - продукт ),https://hh.ru/vacancy/131949079?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АИ МОП,"Опыт продаж B2B или B2C от 2 лет, желательно в",,"от 200 000 ₽ за месяц, на руки",
Менеджер по продажам (IT / Digital / SEO / B2B),https://hh.ru/vacancy/131959104?query=it&hhtmFrom=vacancy_search_list,Москва,Сила Ума,"Умеете работать с разными каналами коммуникации, чтобы установить контакт и отрабатывать возражения. Опыт продаж в digital /",,,
Аккаунт-менеджер в IT компанию (B2B),https://hh.ru/vacancy/131949339?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Компания Апогей (Техподдержка 1С),"Опыт: Опыт в продажах и переговорах будет преимуществом, но не является обязательным. Знания в",,,
"Менеджер по продажам (IT-проекты, софт, оборудование, B2B)",https://hh.ru/vacancy/131356804?query=it&hhtmFrom=vacancy_search_list,Москва,Сканпорт,Опыт работы в сфере продаж или проектов в аналогичной должности (в,,,
Ведущий специалист IT-отдела,https://hh.ru/vacancy/131415490?query=it&hhtmFrom=vacancy_search_list,Москва,ООО УК Мастер ЖКХ,Опыт работы с MS SQL (ПО для сферы ЖКХ). Готовность оперативно поддержать изменения требований бизнеса в области,,,
Сервисный Инженер/IT-Специалист,https://hh.ru/vacancy/131575804?query=it&hhtmFrom=vacancy_search_list,"Красноярск, р-н Советский",ООО Виноградъ,"Внимательность, пунктуальность. Умение работать в условиях многозадачности. Образование от средне-специального.",,,
IT-инженер/Специалист по внедрению программного продукта,https://hh.ru/vacancy/131936012?query=it&hhtmFrom=vacancy_search_list,"Барнаул, р-н Центральный",ООО Альфа Технологии,ГОТОВНОСТЬ К КОМАНДИРОВКАМ. Желание развиваться в сфере,,"50 000 – 120 000 ₽ за месяц, на руки",
Специалист технической поддержки в компанию по IT-обслуживанию в Казахстане,https://hh.ru/vacancy/131351487?query=it&hhtmFrom=vacancy_search_list,"Астана, улица Орлыкол, 4",ТОО IT Support Group,Опыт работы системным администратором от 3 лет. Опыт в технической поддержке и администрировании. Навыки систематизации процессов и ведения отчетности.,,"от 400 000 ₸ за месяц, на руки",
Специалист по IT и административной поддержке (с функцией водителя),https://hh.ru/vacancy/131957781?query=it&hhtmFrom=vacancy_search_list,"Костанай, проспект Аль-Фараби, 90",АО Нефтяная страховая компания,Образование в сфере,,,
IT-специалист,https://hh.ru/vacancy/131844241?query=it&hhtmFrom=vacancy_search_list,"Чита, р-н Центральный",КПК Кредит-Партнер,Профильное образование в сфере ИТ. Навыки и опыт программирования (умение написать несложный сайт или небольшую программу под нужды компании).,,"60 000 – 70 000 ₽ за месяц, на руки",
"Директор направления ""Обучение"" (IT сервис в составе ERP ORIS)",https://hh.ru/vacancy/130576833?query=it&hhtmFrom=vacancy_search_list,Москва,Инвестиционно-консалтинговая Группа SRG,5+ лет управления B2B-направлением / бизнес-юнитом /,,,
"Менеджер по продажам и тендерам (Компьютерная техника, IT-оборудование)",https://hh.ru/vacancy/130972156?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Страел,Имеет опыт в активных продажах. Понимает или готов быстро разобраться в тендерах. Умеет работать с поставщиками и влиять на себестоимость.,,"80 000 – 150 000 ₽ за месяц, на руки",
Разработчик 1С в IT компанию,https://hh.ru/vacancy/131145175?query=it&hhtmFrom=vacancy_search_list,Москва,Selsup,Опыт разработки интеграций между 1С и внешними,,,
Преподаватель IT дисциплин в Компьютерной Академии ТОП,https://hh.ru/vacancy/131147800?query=it&hhtmFrom=vacancy_search_list,"Прокопьевск, р-н Рудничный",Компьютерная академия TOP (Компьютерная Академия ТОП),"3D-моделирвоание (Tinkercad, CoSpaces, Sketch up, Blender). Нам нужны специалисты широкого профиля",,"от 25 000 ₽ за месяц, на руки",
Менеджер по IT закупкам,https://hh.ru/vacancy/131905595?query=it&hhtmFrom=vacancy_search_list,Москва,Яндекс,Имеете опыт работы в закупках,,,
Специалист поддержки и внедрения IT проекта (Help Desk),https://hh.ru/vacancy/131655214?query=it&hhtmFrom=vacancy_search_list,Москва,Gridnine,"Опыт взаимодействия с поставщиками, включая системы бронирования отелей (Ostrovok, Hotelbook, Броневик, Академсервис), GDS (Amadeus, Sabre, Travelport), Sirena/Mixwel и другими...",,,
Бизнес аналитик/менеджер проекта (IT-проект / Разработка системы аналитики),https://hh.ru/vacancy/131956421?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ООО HotelAdvisors, Hospitality Management & Consulting",Имеет опыт работы бизнес аналитиком и управления проектами в сфере разработки ПО от 3-х лет. - Понимает цикл разработки и...,,"140 000 – 150 000 ₽ за месяц, на руки",
Выездной менеджер по продажам IT услуг по логистике,https://hh.ru/vacancy/131771451?query=it&hhtmFrom=vacancy_search_list,"Ташкент, улица Мукими, 3А",ООО FLEXCOM GROUP,"Опыт работы в продажах от 1 года, желательно в",,"до 10 000 000 so'm за месяц, до вычета налогов",
"Стажер (продажи, аналитика, IT)",https://hh.ru/vacancy/131115961?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Медико-фармацевтический дистрибьютор,"Высшее образование по специальностям: фармацевтика, статистика, математика, экономика,",,,
Старший юрист IP/IT,https://hh.ru/vacancy/127707090?query=it&hhtmFrom=vacancy_search_list,Москва,Леста Игры,Подтверждённый опыт работы юрисконсультом в сфере IP от 5-ти лет в,,,
Личный ассистент IT Предпринимателя,https://hh.ru/vacancy/131117611?query=it&hhtmFrom=vacancy_search_list,"Ульяновск, р-н Ленинский",ООО Тадам,"Креативного агентства «Мята» (продана в 2015). Требования (hard skills). Нейросети средний уровень и понимание. Уверенно: таблицы (Google Sheets/Excel), аккуратность...",,"60 000 – 100 000 ₽ за месяц, до вычета налогов",
"Руководитель направления проектных продаж (инженерные проекты, IT- инфраструктура)",https://hh.ru/vacancy/131332944?query=it&hhtmFrom=vacancy_search_list,Москва,АО Компания ВИЗАРД,Опытного специалиста с пониманием специфики,,,
Менеджер проектов IT,https://hh.ru/vacancy/131276133?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Рускомтехнологии,Опыт работы в управлении проектами от. 2-3 лет в,,,
"Руководитель направления проектных продаж (инженерные проекты, IT- инфраструктура)",https://hh.ru/vacancy/131332944?query=it&hhtmFrom=vacancy_search_list,Москва,АО Компания ВИЗАРД,Опытного специалиста с пониманием специфики,,,
Менеджер проектов IT,https://hh.ru/vacancy/131276133?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Рускомтехнологии,Опыт работы в управлении проектами от. 2-3 лет в,,,
