title,link,address,company,short_description,rich_description,salary,skils
Главный бухгалтер,https://hh.ru/vacancy/131207980?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО САМ,Опыт работы главным бухгалтером от 3 года. Знание бухгалтерского и налогового законодательства. Уверенное владение бухгалтерскими программами. Ответственность и внимательность к...,,,
Младший специалист отдела бронирования (недвижимость),https://hh.ru/vacancy/131811413?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАН Партнер,Уверенный пользователь офисных программ (Опыт работы в Битрикс24 будет дополнительным плюсом!). Ответственность и исполнительность. Способность и желание обучаться.,,,
"Руководитель отдела по работе с поднадзорными товарами (Поднадзорные товары/Честный знак, Меркурий)",https://hh.ru/vacancy/131768187?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ДОБРОЦЕН,Опыт руководства отделом по направлению работы с поднадзорными товарами от 2 лет. Отличное знание законодательства в сфере поднадзорных товаров.,,"150 000 – 180 000 ₽ за месяц, на руки",
Медиа-менеджер/Менеджер по работе с блогерами со знанием корейского языка (GameDev),https://hh.ru/vacancy/131617623?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Эксбо Север,С опытом или базовым пониманием работы с контрагентами (как преимущество - опыт взаимодействия с инфлюенсерами или медиа-партнерами). Со знанием корейского...,,,
Менеджер по персоналу,https://hh.ru/vacancy/131465891?query=it&hhtmFrom=vacancy_search_list,"Сертолово, Ленинградская область, Песочная, микрорайон Сертолово-1, 14, корп.1.",Мир Упаковки,"Образование высшее (обязательно). Будет преимуществом хорошее знание Excel; Bitrix24, 1С ЗУП. Аналогичный опыт работы.",,,
Менеджер по продажам действующим клиентам,https://hh.ru/vacancy/131948227?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Точка Банк,Есть опыт в активных продажах или развитии клиентов в B2B от 1 года. Есть опыт продаж дополнительных продуктов...,,"от 90 000 ₽ за месяц, до вычета налогов",
QA Automation Engineer / Инженер по автоматизированному тестированию,https://hh.ru/vacancy/127057371?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Nord.Codes,Подтвержденный опыт в автоматизации тестирования от 1 года (любые инструменты). Понимание базовых принципов работы сети интернет и веб-сервисов (HTTP...,,,
Специалист по работе с туристическим агентствами,https://hh.ru/vacancy/131668448?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Слетать.ру,"Опыт работы в туризме — вы знаете, как думают турагенты и туроператоры. Развитые коммуникационные навыки: умение заинтересовать, обучить и работать с...",,,
Специалист по работе с Честным знаком,https://hh.ru/vacancy/131621619?query=it&hhtmFrom=vacancy_search_list,"Ломоносовский район, территория Офицерское Село, 2к2",ООО Аледо,"Опыт 1-3 года в маркировке ЧЗ в производственных компаниях, работа с комплектующими и готовыми товарами (ввод и вывод из...",,"100 000 – 110 000 ₽ за месяц, на руки",
Администратор Битрикс,https://hh.ru/vacancy/131583738?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,WARMMET,Практический опыт администрирования Bitrix24 и интеграций. Уверенное знание ОС Windows на уровне администратора. Понимание принципов построения и работы компьютерных...,,"90 000 – 100 000 ₽ за месяц, на руки",
Категорийный менеджер бренда MIE,https://hh.ru/vacancy/131655172?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,MIE&MIESTILO,Опыт работы категорийным менеджером или менеджером по закупкам от 2- лет.. Практический опыт управления ассортиментной матрицей и планирования закупок..,,,
Sales Manager (Sudan/Djibouti),https://hh.ru/vacancy/131937541?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,7waysconsult,"Higher education in management, marketing, economics, or a related field. Experience in sales or business development is preferred, but not...",,"85 000 – 90 000 ₽ за месяц, на руки",
Anykey (системный администратор),https://hh.ru/vacancy/120353070?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Киберкот-Т,Знание,,,
Системный администратор (м. Приморская),https://hh.ru/vacancy/131868677?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Василеостровский",Компания Прагматика,"Среднее специальное или высшее техническое образование. Уверенный пользователь ПК, знание операционных систем (Windows) и стандартного пакета Microsoft Office.",,"до 110 000 ₽ за месяц, до вычета налогов",
Инженер по наладке и испытаниям банковского оборудования,https://hh.ru/vacancy/131950044?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,БИС,Высшее или среднее профессиональное образование (техническое). - Опыт работы в технической поддержке пользователей или аутсорсинговых сервисных компаниях не менее 3 лет. -,,,
Менеджер проектов,https://hh.ru/vacancy/131170272?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Runway,"Опыт управления крупными и средними web-проектами. — Опыт их развития. — Технические навыки и готовность их улучшать, понимание процесса разработки, умение...",,,
Функциональный архитектор 1С: ERP / ERP.УХ на проект внедрения,https://hh.ru/vacancy/129907314?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Райтек ДТГ,"Имеешь опыт участия в проектах внедрения 1С ERP / 1С ERP.УХ в роли Архитектора, Эксперта, Ведущего специалиста.",,,
Специалист по техническому обслуживанию и ремонту/Сервисный инженер/Инженер-механик (ЦТО),https://hh.ru/vacancy/131170069?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Искандер-Санкт-Петербург,"Опыт работы с ПК, ККТ и POS-оборудованием (приветствуется знание техники СКБ ВТ «Искра», Эвотор, Штрих-М). Уверенные навыки работы...",,"96 050 – 125 000 ₽ за месяц, до вычета налогов",
Инженер технической поддержки ServiceDesk (стажёр),https://hh.ru/vacancy/131936724?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Яндекс,Знакомы с AD и принципами его работы. Знаете основы сетевых технологий. Аналитически мыслите и умеете структурировать информацию. Увлекаетесь языками программирования...,,,
Специалист по ремонту ПК | Мастер по ремонту и обслуживанию компьютеров,https://hh.ru/vacancy/131408239?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Апгрейд-Сервис,Минимальные знания по ремонту компьютерной техники (ремонт себе/знакомым). Опыт работы с клиентами будет преимуществом. Желание развиваться в сфере,,"130 000 – 180 000 ₽ за месяц, на руки",
Frontend-разработчик (React),https://hh.ru/vacancy/131164676?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Скилла Работа,"Глубокое знание React и экосистемы: опыт коммерческой разработки от 3 лет. Уверенное владение хуками, знание жизненного цикла компонентов и современных...",,"120 000 – 150 000 ₽ за месяц, на руки",
Ведущий системный инженер/ ГИП,https://hh.ru/vacancy/131953722?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Геоскан,"Имеете высшее техническое образование. Имеете опыт работы от 3 лет на приборостроительном предприятии. Владеете разносторонними компетенциями (конструирование, схемотехника, программирование, сопряжение...",,,
Бизнес-аналитик/Аккаунт-менеджер,https://hh.ru/vacancy/131886374?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Нордик ИТ,Опыт работы от 3 лет в бизнес-анализе и управлении проектами. Способность анализировать бизнес-процессы и формулировать требования.,,"от 100 000 ₽ за месяц, на руки",
Разработчик 1С,https://hh.ru/vacancy/130478573?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Восток.Софт,Уверенные знания механизмов платформы 1С 8. Опыт и понимание принципов клиент-серверной разработки. Опыт написания отчетов с использованием СКД.,,,
Руководитель отдела технического обеспечения,https://hh.ru/vacancy/130838076?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СОЛВО,Опыт управления командой системных администраторов. Глубокие знания операционных систем Windows и Linux. Опыт администрирования серверных систем. Знание принципов работы корпоративных...,,,
Senior Product Manager (подписки),https://hh.ru/vacancy/131679821?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Affilyx (ООО Здоровье Онлайн),"Работаешь Product Manager от 3 лет (B2C, digital, подписки). Умеешь усиливать свою экспертизу с помощью AI и делаешь...",,,
Детский стоматолог РениДент Кудрово,https://hh.ru/vacancy/131508145?query=it&hhtmFrom=vacancy_search_list,Кудрово,STOMODOMO GROUP,Высшее медицинское образование. Аккредитация общей практики. Действующий сертификат по «Стоматология детская». Опыт лечения детей под общим наркозом и седацией.,,"185 000 – 370 000 ₽ за месяц, на руки",
Аналитик 1С,https://hh.ru/vacancy/130581936?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СофтБаланс,"Экспертное знание ведения учёта в одной или нескольких конфигурациях ERP, ЗУП, БП, ДО. Опыт участия в проектах внедрения или сопровождении...",,,
Помощник по установке приложений,https://hh.ru/vacancy/131893477?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Микушев Кирилл Витальевич,"ОТ ВАС. Смартфон или планшет (подходит и Андроид, и iOS). Ответственность и умение общаться с людьми.",,,
Инженер технической поддержки,https://hh.ru/vacancy/131293686?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО АйТи Авиа,Опыт работы в технической поддержке от 2 лет в b2b сфере. - Уметь работать с инструментами разработки в Google...,,,
Офис-менеджер с функцией личного помощника,https://hh.ru/vacancy/130442225?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Московский",Vedexx,"Опыт работы офис-менеджером/ассистентом/личным помощником руководителя - от 1 года. Законченное высшее образование - обязательно! Самостоятельность, исполнительность, желание помогать коллегам...",,"от 100 000 ₽ за месяц, на руки",
Менеджер по проектным продажам,https://hh.ru/vacancy/119576831?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,SKAI,Технический бэкграунд (техническое образование или опыт работы в ИТ сфере). Наличие релевантного опыта в сфере продаж,,,
Менеджер по работе с клиентами,https://hh.ru/vacancy/131176588?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Самолет Плюс (ИП Звященко Алексей Викторович),"Образование средне-специальное, незаконченное высшее, высшее. - Уверенный пользователь ПК. - Умеешь планировать свой рабочий день. - Опыт работы в продажах будет преимуществом...",,,
Начинающий мастер / Компьютерный мастер / Напарник мастера,https://hh.ru/vacancy/131126336?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Ок Комфорт-Сервис,Желание учиться и развиваться в сфере ремонта компьютерной техники. Ответственность и внимательность к деталям. Готовность работать с клиентами и консультировать...,,"от 140 000 ₽ за месяц, на руки",
Бизнес-аналитик,https://hh.ru/vacancy/131508611?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Калининский",Северсталь. IT & Digital,Имеете опыт работы от 3 лет на позиции бизнес-аналитика. Умеете эффективно выявлять и формулировать требования от бизнес-подразделений.,,,
Телемаркетолог,https://hh.ru/vacancy/131296799?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ПСТК,Чёткая и грамотная речь. Коммуникабельность и умение выстраивать диалог. Умение убеждать и доносить ценность. Умение работать в CRM Битрикс24.,,,
Администратор 1С,https://hh.ru/vacancy/131350658?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,iiii Tech (Форайз),Навыки настройки 1С серверов на Linux. Опыт работы с Apache NGINX и публикацией баз на веб-сервере.,,,
Директор по информационным технологиям (CIO),https://hh.ru/vacancy/130734885?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Stream Telecom,"Высшее образование в области информационных технологий, компьютерных наук, прикладной математики или смежных технических дисциплин. Наличие дополнительного образования в области управления...",,,
Менеджер по работе с клиентами,https://hh.ru/vacancy/131930798?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ЗЕОНИТ,Вы обладаете опытом в сфере продаж и взаимодействовали с клиентами. У вас грамотная и красивая речь.,,,
Менеджер по персоналу,https://hh.ru/vacancy/131779881?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",IPG.Estate,"Высшее образование. Опыт работы в сфере HR от 2х лет. Опыт подбора квалифицированного персонала, опыт прямого поиска будет преимуществом.",,"80 000 – 120 000 ₽ за месяц, на руки",
Менеджер бизнес-процессов,https://hh.ru/vacancy/131128634?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Пирит,Опыт работы с BPM-системами и методологиями. Опыт написания регламентов и инструкций. Знание принципов управления бизнес-процессами. Умение анализировать и...,,"от 60 000 ₽ за месяц, на руки",
Системный инженер/DevOps/L4,https://hh.ru/vacancy/131356836?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Nethouse,"Опыт развертывания, настройки и эксплуатации серверов непрерывной интеграции. Понимание процессов разработки программного обеспечения и умение организовывать их. Опыт работы с...",,"150 000 – 250 000 ₽ за месяц, на руки",
Менеджер по продажам / работа с госзаказчиками (B2G),https://hh.ru/vacancy/131087544?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,РОСЭЛТОРГ,Опыт в продажах B2B и/или B2G. Понимание специфики работы с государственными структурами будет большим плюсом.,,"от 110 000 ₽ за месяц, на руки",
HR-менеджер,https://hh.ru/vacancy/131925924?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Touch Instinct,"Любит людей и хочет заботиться о том, чтобы им было хорошо. Хочет развиваться в",,,
Инженер тестирования в команду Платформы Домена В2В,https://hh.ru/vacancy/131583208?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Банк ДОМ.РФ IT,Опыт ручного функционального тестирование от 3 лет. Умение работать с DevTools. Умение работать Camunda. Умение работать с брокерами сообщений Kafka...,,,
Технический писатель,https://hh.ru/vacancy/131158332?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Датаджайл,Опыт работы техническим писателем в направлении,,,
Оператор 1С,https://hh.ru/vacancy/131947659?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),Опыт работы с 1С от 1 года. Высшее образование. Коммуникабельность.,,,
DevOps / SRE инженер,https://hh.ru/vacancy/131787694?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Бизнес Мониторинг,Системные знания: Глубокое понимание Linux (Debian / Astra Linux) и экосистемы. Ansible / Puppet. Git (GitLab) + CI/CD pipelines.,,"200 000 – 300 000 ₽ за месяц, на руки",
Middle Project manager/Проектный менеджер (Разработка игр),https://hh.ru/vacancy/122528172?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ROCKSTONE,Hard-skills: Опыт в менеджменте и управления людьми в сфере,,,
Методист университетских программ,https://hh.ru/vacancy/131715146?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Университет ИТМО,"Уже проектировали образовательные программы в EdTech, корпоративном университете или ВУЗе. Умеете выстраивать конструктивный диалог с экспертами: задавать вопросы, которые помогают...",,,
Online school client support manager (Italy) / Менеджер клиентской поддержки (Италия),https://hh.ru/vacancy/131517394?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Novakid Inc,Знание итальянского языка - продвинутый уровень (не ниже C1). Знание английского языка - не ниже уровня B2. Опыт работы в...,,,
Грузчик-комплектовщик,https://hh.ru/vacancy/130133965?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,GrowFood,,,,
PHP-разработчик,https://hh.ru/vacancy/131491651?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Stream Telecom,Умение вдумчиво читать заботливо подготовленные технические задания на реализацию. Опыт с системами управления задачами и системами контроля версий (мы используем...,,,
"Помощник по автоматизации и CRM (Bitrix24, чат-боты)",https://hh.ru/vacancy/131890484?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Детская волейбольная школа Невские медведи,Интерес к автоматизации /,,"20 000 – 30 000 ₽ за месяц, на руки",
Водитель-монтажник по установке оборудования для загородного интернета,https://hh.ru/vacancy/131675455?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Алеатех,"Личный aвтoмoбиль. Коммуникабельность, пунктуальность, ответственность. Умение гибко подстраиваться под клиента и выявлять его потребность.",,"190 000 – 300 000 ₽ за месяц, на руки",
Разработчик Backend-систем (Linux),https://hh.ru/vacancy/130779250?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РОСГАЗ,Опыт разработки приложений или системного ПО для Linux систем от 5 лет. Знание Linux на уровне разработчика приложений и сервисов.,,,
Инженер-конструктор,https://hh.ru/vacancy/131353403?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Газэнергоэкспертиза,"Высшее образование (машиностроение, строительные технологии, энергетика). Опыт проектирования металлоконструкций от 2-х лет. Владение современным ПО: AutoCAD, КОМПАС, SolidWorks и...",,"от 120 000 ₽ за месяц, на руки",
Community Management Team Lead,https://hh.ru/vacancy/131353210?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Леста Игры,"Опыт управления командой. Понимание влияния комьюнити на бизнес-метрики (удержание, вовлечённость, монетизация). Способность смотреть на комьюнити через призму бизнес-ценности...",,,
Менеджер по продажам,https://hh.ru/vacancy/131867394?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Онлайн-школа Тетрика,"Опыт в продажах от года (опыт в Edtech,",,"от 150 000 ₽ за месяц, на руки",
"Менеджер по продажам в онлайн-школу (EdTech, входящий трафик, без поиска)",https://hh.ru/vacancy/131602585?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Geometrium School,Опыт в продажах образовательных продуктов — от 1 года. Навык продаж с чеком от 100 000 . Умение выстраивать доверие и закрывать...,,"120 000 – 250 000 ₽ за месяц, на руки",
"Врач-стоматолог детский, Колпино",https://hh.ru/vacancy/128063312?query=it&hhtmFrom=vacancy_search_list,"Колпино, р-н Колпинский",STOMODOMO GROUP,Высшее медицинское образование. Аккредитация общей практики. Действующий сертификат по «Стоматология детская». Опыт лечения детей под общим наркозом и седацией.,,"185 000 – 370 000 ₽ за месяц, на руки",
Врач стоматолог-терапевт Ренидент Кудрово,https://hh.ru/vacancy/128834394?query=it&hhtmFrom=vacancy_search_list,Кудрово,STOMODOMO GROUP,Высшее медицинское образование. Действующий сертификат по «Стоматология терапевтическая» или «Стоматология общей практики». Знание современных методик лечения и желание развиваться в...,,"165 000 – 275 000 ₽ за месяц, на руки",
Детский стоматолог Ренидент Героев,https://hh.ru/vacancy/130770771?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,STOMODOMO GROUP,Высшее медицинское образование. Аккредитация общей практики. Действующий сертификат по «Стоматология детская» будет Вашим преимуществом. Опыт лечения детей под общим наркозом...,,"185 000 – 370 000 ₽ за месяц, на руки",
"Врач стоматолог-терапевт (Ренидент, Колпино)",https://hh.ru/vacancy/131609956?query=it&hhtmFrom=vacancy_search_list,"Колпино, р-н Колпинский",STOMODOMO GROUP,Высшее медицинское образование. Действующий сертификат по «Стоматология терапевтическая» или «Стоматология общей практики». Знание современных методик лечения и желание развиваться в...,,"165 000 – 275 000 ₽ за месяц, на руки",
Инженер-программист C++,https://hh.ru/vacancy/131674087?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Выборгский",ТМХ Инжиниринг,"Высшее образование в области информационных технологий и управления, АСУТП, прикладной математики. Опыт работы инженером-программистом в сфере машиностроения, энергетики.",,,
Business Assistant USA / Recruiter,https://hh.ru/vacancy/131592085?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Magora Systems,Менеджмент.,,"50 000 – 70 000 ₽ за месяц, на руки",
Менеджер по продажам (nanoCAD),https://hh.ru/vacancy/131294532?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Выборгский",ООО НТПЦ Решение,Опыт в продажах,,,
Офис-менеджер,https://hh.ru/vacancy/130022041?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Московский",Vedexx,"Релевантный опыт работы на данной позиции от 1 года. Организаторский талант. Сообразительность и эффективность. Положительный настрой. Высокая степень ответственности, инициативность.",,"от 100 000 ₽ за месяц, на руки",
Графический дизайнер,https://hh.ru/vacancy/131180976?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СОЛВО,"...Adobe AE), 3D-моделирование). Имеешь опыт работы в секторе B2B /",,,
QA Engineer Java/Инженер-тестировщик Java (ученик),https://hh.ru/vacancy/131941111?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Aston,Имеете законченное высшее или среднее специальное образование. Будет плюсом: Базовое понимание теории тестирования. Знакомство с основами Java. Доступ к корпоративной...,,,
User Acquisition Manager (VK Ads / Yandex Direct),https://hh.ru/vacancy/131968666?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",Serious.Partners,Практический опыт в user acquisition / performance marketing. Уверенный hands-on опыт работы с VK Ads и Яндекс Директ.,,"80 000 – 300 000 ₽ за месяц, на руки",
DevOps-инженер,https://hh.ru/vacancy/131741123?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Stream Telecom,"На услышанное “апач” говоришь не “будьте здоровы”, а вспоминаешь что ты и в nginx хорош. Тебе не чуждо чувство перфекционизма...",,,
Программист 1С УПП,https://hh.ru/vacancy/131767761?query=it&hhtmFrom=vacancy_search_list,"Сестрорецк, р-н Курортный",ООО ВИС,Уверенное знание языка программирования и механизмов платформы 1С:Предприятие 8.3. Умение работать с типовыми конфигурациями и навык чтения...,,,
Product Designer (UX/UI),https://hh.ru/vacancy/131503635?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Unitpay,Опыт product / UX/UI designer от 3 лет. Наличие релевантного портфолио (продуктовые кейсы). Отличное владение Figma. Опыт проектирования сложных интерфейсов...,,,
"Консультант-технолог по внедрению и поддержке WMS (SQL, FMCG, L2)",https://hh.ru/vacancy/131871634?query=it&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Кировский",ООО Тимфоретейл,"Опыт от 1 года на позиции менеджера отдела логистики, руководителя отдела логистики, консультанта или внедренца WMS (внедрение или поддержка).",,"180 000 – 230 000 ₽ за месяц, до вычета налогов",
Системный аналитик / System analyst,https://hh.ru/vacancy/130496258?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Альфа-Деньги,Имеет опыт аналитика в,,,
Менеджер по развитию корпоративных клиентов,https://hh.ru/vacancy/131958319?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Контур,Опыт b2b-продаж в сегменте крупного и среднего бизнеса от 2-х лет. Уверенность в коммуникации и умение...,,"от 130 000 ₽ за месяц, на руки",
Руководитель support-отдела,https://hh.ru/vacancy/131964041?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Сизинцев Роман Александрович,Аналитический склад ума — умение работать с данными. Готовность погружаться в технические детали продукта (даже если раньше с этим не сталкивались).,,,
Системный инженер (разработчик функций управления),https://hh.ru/vacancy/131459758?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ТМХ Инжиниринг,Наличие высшего образования в области информатики и вычислительной техники. Опыт работы инженером-программистом/системным инженером в области систем управления тягового...,,,
Менеджер по корпоративным продажам,https://hh.ru/vacancy/131148107?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Мой Телеком,Профильное образование или опыт работы в области связи и телекоммуникаций. Интерес к,,"от 130 000 ₽ за месяц, на руки",
DevOps Engineer,https://hh.ru/vacancy/131677414?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TutorPlace,Опыт работы в DevOps или администрировании облачных систем от 2 лет. Уверенные знания жизненного цикла разработки ПО и процессов автоматизации...,,,
Начинающий специалист в сферу доставки ВкусВилл/Курьер,https://hh.ru/vacancy/131425070?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО СМАРТТЕХ 24,Любой смартфон (iOS/Android). Желание много зарабатывать.,,"120 000 – 280 000 ₽ за месяц, на руки",
Менеджер по продажам образовательных продуктов,https://hh.ru/vacancy/131948754?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Skyeng,"Имеет опыт удаленных продаж от 1 года (по телефону, B2C, онлайн-продукты). Использует проверенные техники продаж и навыки...",,"160 000 – 300 000 ₽ за месяц, на руки",
Эксперт по расчётам с маркетплейсами,https://hh.ru/vacancy/130930117?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Улыбка Радуги. Офис,"Высшее экономическое/бухгалтерское образование. Опыт работы бухгалтером от 2х лет, желательно – опыт учёта операций через маркетплейсы. Опыт работы с...",,"100 000 ₽ за месяц, до вычета налогов",
Системный администратор в TravelTech,https://hh.ru/vacancy/130248471?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Sputnik8,"Опыт работы в роли системного администратора от 3-х лет. Администрирование Windows, Linux. Знание и понимание механизмов работы маршрутизации и...",,,
Infrastructure Engineer (Санкт-Петербург),https://hh.ru/vacancy/131337874?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Леста Игры,"Опыт работы с серверным оборудованием Dell, HPE, и др. Опыт работы с системами хранения данных Dell, HPE, Huawei и др.",,,
Юрисконсульт (в единственном лице),https://hh.ru/vacancy/131962626?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Assino, Группа компаний","Высшее юридическое образование. Аналогичный опыт работы инхаус (в компании, реализующей сложные услуги) или в консалтинге в качестве самостоятельного юриста.",,,
Специалист поддержки клиентов,https://hh.ru/vacancy/130440583?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Click,"Уровень английского языка — не ниже B2. Опыт работы в клиентском сервисе или службе поддержки. Развитые коммуникативные навыки, умение работать...",,"55 000 – 80 000 ₽ за месяц, на руки",
"Консультант 1С 2-ая линия (БП, ЗУП)",https://hh.ru/vacancy/130252848?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СофтБаланс,"Экспертное знание конфигураций 1С:БП, 1С:ЗУП. Знакомство с конфигурацией 1С:КА будет преимуществом. Опыт ведения бухгалтерского...",,,
Специалист со знанием турецкого языка (Specialist with Turkish language),https://hh.ru/vacancy/130243485?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Выборгский",ООО Айти-Аксолотль,"Готовы рассмотреть кандидатов без опыта, но с хорошим уровнем Турецкого языка. Свободное владение Турецким языком не ниже уровня B2.",,"от 87 000 ₽ за месяц, на руки",
Менеджер по развитию прямых продаж и работе с ключевыми клиентами (B2B),https://hh.ru/vacancy/131644818?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Красногвардейский",X-Com,Результативных специалистов — вы должны быть ориентированы на результат и стремиться к профессиональному развитию. Энергичных людей — активная жизненная позиция и самостоятельность...,,,
Мерчандайзер стационарный (ГМ Проспект культуры),https://hh.ru/vacancy/131918462?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TRproject,"Рассматриваем кандидатов без опыта работы, готовых к обучению. Актуальная медицинская книжка или готовность ее оформить. Ведение отчетности на Android v...",,,
Специалист по тендерам,https://hh.ru/vacancy/131954968?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Научно - Инновационный Институт Профессиональной Переподготовки и Повышения Квалификации,"Высшее образование (любое). Опыт в сфере образования, услуг,",,"от 85 000 ₽ за месяц, на руки",
Разработчик Hadoop,https://hh.ru/vacancy/131920992?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Neoflex,Опыт работы на проектах построения Хранилищ данных в качестве разработчика. Опыт работы с Hadoop. Опыт разработки ETL-потоков.,,,
Продавец-консультант мебели МЦ Мебель Вуд,https://hh.ru/vacancy/131498209?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Эльба Мебель, Федеральная сеть","Что будешь делать? Опыт в продажах, желание учиться и любить общение. Всё остальное мы поможем освоить.",,"от 100 000 ₽ за месяц, на руки",
Мерчандайзер визитный (Красногвардейский р-н; шоколад),https://hh.ru/vacancy/131927146?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TRproject,"Рассматриваем кандидатов без опыта работы, готовых к обучению. Актуальная медицинская книжка или готовность ее оформить. Ведение отчетности на Android v...",,"от 25 000 ₽ за месяц, на руки",
