title,link,address,company,short_description,rich_description,salary,skils
Frontend-разработчик,https://hh.ru/vacancy/131248915?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ИП Панин Павел Сергеевич,"Уверенно владеешь HTML5, CSS3, JavaScript (ES6+), TypeScript. Имеешь опыт разработки: HTML5 баннеров, Playable ads.",,"до 100 000 ₽ за месяц, на руки",
Middle Python-разработчик,https://hh.ru/vacancy/131885851?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,amoCRM,"Имеешь коммерческий опыт от 1.5-х лет на Python. Имеешь опыт работы с AI-продуктами. Работал с Docker, k...",,,
Drupal-разработчик,https://hh.ru/vacancy/131527585?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ФГБУ ИАЦ МЧС РОССИИ,"Обязательно: Опыт с Drupal 7+: — Уверенное владение ключевыми инструментами: Entity API, Views, Database API, Form API. — Понимание принципов написания...",,,
Программист-разработчик-системный администратор,https://hh.ru/vacancy/132004987?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Модный Дом Mastersuit,"Отличное знание операционных систем Windows Server, Windows, macOS. Умение быстро находить решения в нестандартных ситуациях. Желание развиваться и повышать свой...",,,
IT-разработчик,https://hh.ru/vacancy/131981063?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ИКС БИО ТЕХНОЛОДЖИ,"Речь идёт о создании гибкой и масштабируемой AI-инфраструктуры, способной усиливать ключевые бизнес-процессы и быстро адаптироваться под новые задачи.",,,
Разработчик SQL,https://hh.ru/vacancy/131980580?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,деревня Румянцево,Everia Life,Образование: Высшее техническое образование (информационные технологии/математика/электро-робототехника). Опыт работы в аналогичной должности от 2х лет.,,,
Старший разработчик C/С++/Senior разработчик C/С++,https://hh.ru/vacancy/130527308?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО РДП Энтерпрайз,"C/С++ на уверенном уровне. Принципы работы ОС Linux. Знание межпроцессного взаимодействия, синхронизации, многопоточности и др. на многоядерных системах.",,,
Erlang-разработчик,https://hh.ru/vacancy/131693106?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ФАЙВДЖЕН,"Высшее техническое образование. Знание языка программирования Erlang. Понимание принципов функционирования Erlang/OTP. Опыт работы с ОС семейства Linux, знание Bash...",,,
Frontend разработчик,https://hh.ru/vacancy/131978518?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО Институт экономики и развития транспорта,"Хорошее знание и опыт разработки на JavaScript, VUE, CSS, HTML. Опыт разработки SPA. Опыт работы в области разработки IT-систем...",,,
Программист-разработчик,https://hh.ru/vacancy/131691586?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО НПК Атроник,"Знание C++ и ООП. Знание реляционных СУБД, SQL, PostgreSQL. Навыки тестирования кода. Знание базовых алгоритмов и структур данных. Техническое образование.",,"100 000 – 120 000 ₽ за месяц, на руки",
Разработчик 1С,https://hh.ru/vacancy/131998718?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО  DANTONE HOME,Опыт разработки на платформе 1С:Предприятие 8.x от 3-х лет. Уверенное знание конфигураций: БП КОРП 3.0...,,,
C/C++ разработчик,https://hh.ru/vacancy/131998218?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО РостДжоб,"Рассмотрим ТОЛЬКО тех кандидатов, у которых есть опыт по ВСЕМ пунктам из обязательных требований. Обучение не предусмотрено. Языки и платформы...",,"168 000 ₽ за месяц, на руки",
SQL-разработчик,https://hh.ru/vacancy/130649870?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО АСТ ГОЗ,"Высшее образование, опыт работы от 1 года. Знание средств разработки и технологий: Уверенное владение SQL (PostgreSQL). XML,XSLT.",,,
Fullstack-разработчик C#,https://hh.ru/vacancy/131825115?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Фонд развития промышленности,Опыт работы с системой контроля версий. Опыт работы в качестве fullstack-,,,
Python AI разработчик,https://hh.ru/vacancy/131995952?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ИЦ АЙ-ТЕКО,"Работа в развивающемся IT-проекте с командой специалистов высокого уровня, возможность развития и обмена опытом! Требования к опыту кандидата: Опыт...",,"220 000 ₽ за месяц, на руки",
Backend-разработчик,https://hh.ru/vacancy/131850689?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Global Trads,"Знание PHP 8+ и уверенное владение Laravel. Хорошее владение одной из баз данных: MySQL, PostgreSQL или MSSQL.",,"1 800 – 3 100 $ за месяц, на руки",
Разработчик-исследователь AI/LLM,https://hh.ru/vacancy/128578304?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Газпромбанк,"Высшее тех. образование (IT, DS, математика). 2+ года опыта в Data Science/ML. Практический опыт встраивания LLM-моделей в...",,,
PHP-разработчик,https://hh.ru/vacancy/131088763?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО АСТ ГОЗ,Высшее техническое образование. Опыт работы в области web-разработки от 5 лет. Знание средств разработки и технологий: Работа в IDE.,,"от 180 000 ₽ за месяц, до вычета налогов",
Java-разработчик (ОКТУС.ПАРУС),https://hh.ru/vacancy/131994802?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт промышленной разработки на Java от 2х лет. Опыт работы со Spring. Опыт работы с json, xml.",,,
Разработчик 1С,https://hh.ru/vacancy/131877610?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,BORK,"Опыт работы на аналогичной должности от 3 лет. Глубокие знания платформы 1С, стандартных подсистем, навык разработки систем с нуля.",,,
