title,hh_link,address,company,short_description,experience,salary
Сервис инженер (электронщик),https://hh.ru/vacancy/132004381?query=it&hhtmFrom=vacancy_search_list,"Всеволожский район, территория Промзона Мягловская, Круговая улица, 16",ООО LaserGu.ru,Опыт работы на лазерном оборудовании с различными контроллерами. Опыт работы в различных программах управления лазерными станками. Опыт работы в векторных...,Опыт 1-3 года,
Аналитик 1С (fullstack),https://hh.ru/vacancy/131099923?query=it&hhtmFrom=vacancy_search_list,Минск,WMT,Опыт работы бизнес- или системным аналитиком. Опыт работы с решениями 1С. Опыт описания бизнес-процессов. Опыт взаимодействия с бизнес...,Опыт 3-6 лет,
Офис-менеджер,https://hh.ru/vacancy/90394433?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Бизнес Технологии,"Оконченное среднее специальное или высшее образование. Опрятный внешний вид. Ответственность, организованность, пунктуальность. Грамотная устная и письменная речь. Знание ПК и...",Без опыта,
Старший менеджер по развитию бизнеса в офис комплексных проектов (В2В),https://hh.ru/vacancy/131516538?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"""МТС"", Продажи и развитие","Системное и логическое мышление, ответственность, самостоятельность, инициативность. Высшее образование в области",Опыт 1-3 года,
Data Engineer,https://hh.ru/vacancy/131790996?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,Опыт работы в роли разработчика в проектах по разработке и/или модификации и/или внедрению ПО. Понимание принципов организации хранилищ...,Опыт 3-6 лет,
Интервьюер (Отдел проведения полевых социологических исследований),https://hh.ru/vacancy/131995309?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СПб ГКУ Санкт-Петербургский информационно-аналитический центр,Владеет ПК на базовом уровне. Обладает грамотной устной речью и доброжелательностью. Умеет быстро устанавливать контакт с людьми.,Без опыта,
Продавец - кассир ( м. Беговая),https://hh.ru/vacancy/131274214?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ООО Бристоль, сеть магазинов, Работа в IT-сфере",Готовые общаться с покупателями. Желающие учиться и нацеленные на результат. Внимательные и доброжелательные.,Без опыта,
Продавец - кассир (м. Московская),https://hh.ru/vacancy/130476857?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Московский","ООО Бристоль, сеть магазинов, Работа в IT-сфере",Готовые общаться с покупателями. Желающие учиться и нацеленные на результат. Внимательные и доброжелательные.,Без опыта,
Клиентский менеджер со знанием немецкого языка в международную компанию,https://hh.ru/vacancy/131701620?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Caerus Group,Готовность работать в активном режиме. Требования: Владение немецким языком (урoвень нe ниже Upрer-Intеrmediаte B2). Способность легко усваивать новую...,Без опыта,
Заместитель главного бухгалтера,https://hh.ru/vacancy/131869160?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Код Грин Инжиниринг,Высшее образование по специальности. Опыт работы заместителем главного бухгалтера или главным бухгалтером. Умение работать в программах 1С 8.3...,Опыт 3-6 лет,"до 140 000 ₽ за месяц, на руки"
Специалист круглосуточной онлайн поддержки (входящие обращения),https://hh.ru/vacancy/131802808?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Бураков Кирилл Сергеевич,"Решать проблемы пользователей, проявляя эмпатию и внимательность. Что важно для нас: — Грамотная письменная речь (без ошибок, понятный слог). —",Без опыта,"от 58 800 ₽ за месяц, на руки"
Руководитель проекта,https://hh.ru/vacancy/131272201?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Myrtle,"Навык сбора и формализации бизнес-требований, навыки четкого формирования и постановки ТЗ. Понимание специфики сложных",Опыт 3-6 лет,
Аналитик полного цикла / Fullstack аналитик (BI),https://hh.ru/vacancy/128048832?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Lasmart,"Опыт работы аналитиком полного цикла(системный/бизнес/data аналитик) от 2–3 лет. Знание основных понятий, терминов, методов и инструментов...",Опыт 3-6 лет,
Teacher assessment manager/ Менеджер по оценке учителей,https://hh.ru/vacancy/131886291?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Novakid Inc,"Masters degree in higher education, educational administration, educational leadership or a related field. Recognised ESL qualifications (Cambridge CELTA, TKT, Trinity...",Опыт 3-6 лет,
Повар в корпоративное кафе (Площадь Ленина/Новочеркасская),https://hh.ru/vacancy/132004919?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Общество чистых тарелок,Опыт работы на кухне (от 6-ти месяцев). Знание основных кухонных процессов и санитарных норм. Наличие санитарной книжки или готовность...,Без опыта,"от 105 000 ₽ за месяц, на руки"
Кассир-бариста (Площадь Ленина/Новочеркасская),https://hh.ru/vacancy/132004920?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Общество чистых тарелок,"Опыт работы с рожковой кофемашиной (желательно, но не обязательно). Позитивный настрой, энергичность, аккуратность. Желание развиваться и расти в сфере ресторанного...",Без опыта,"от 65 000 ₽ за месяц, на руки"
Графический дизайнер в свадебный проект,https://hh.ru/vacancy/132004315?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,WeddingPost.ru,Прекрасное чувство стиля и вкуса. Обязательно наличие высшего образования (графический дизайн). Профессионально и быстро работать в редакторах. Быть ответственным за...,Опыт 3-6 лет,
"Junior Frontend разработчик в Рег.облако, выделенные серверы (Vue.js)",https://hh.ru/vacancy/131373594?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Рунити,"Опыт коммерческой разработки от 1-го года. Уверенные знания JavaScript. Понимание фундаментальных концепций и того, как работает DOM.",Опыт 1-3 года,
Руководитель отдела продаж,https://hh.ru/vacancy/131660998?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Biglion,"Будем рады видеть релевантный опыт работы. Опыт в сферах e-comm,",Опыт 3-6 лет,
Junior-разработчик,https://hh.ru/vacancy/131821741?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Бизнес Технологии,"Высшее образование в области Computer Science (готовы рассмотреть 2 курс магистратуры). Понимание принципов структурного программирования, желательно теории реляционных баз данных.",Без опыта,"60 000 – 70 000 ₽ за месяц, на руки"
Менеджер по продажам B2B/Sale Manager,https://hh.ru/vacancy/131437978?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Тианна.Отдел продаж под запуски,"Умение говорить с собственниками и руководителями. Навык проведения встреч. Сильная речь, самоорганизация, устойчивость. Плюсом будет опыт в digital /",Опыт 1-3 года,
Системный аналитик 1С,https://hh.ru/vacancy/131996976?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,КОРЕАНА,Понимание жизненного цикла разработки: Как рождается и умирает задача в,Опыт 1-3 года,"от 130 000 ₽ за месяц, до вычета налогов"
Ведущий специалист по развитию клиентов малого и среднего бизнеса,https://hh.ru/vacancy/130236365?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"""МТС"", Продажи и развитие","Умение доступно и легко презентовать продукты и услуги лицам, принимающим решения в компаниях. Интерес к рынку",Опыт 1-3 года,"от 120 000 ₽ за месяц, до вычета налогов"
Ведущий аналитик 1C по управленческому и финансовому учёту,https://hh.ru/vacancy/125601593?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СофтБаланс,Опыт работы в качестве аналитика 1С – от 5 лет. Опыт работы с 1С:ERP Управление предприятием 2 /1...,Опыт 3-6 лет,
Инженер-сметчик,https://hh.ru/vacancy/131858324?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Энергопромавтоматизация,Высшее профессиональное образование (техническое). Опытный пользователь ПК. Знание методик определения сметной стоимости строительства. Знание сметной программы Гранд Смета.,Опыт 1-3 года,"90 000 – 110 000 ₽ за месяц, до вычета налогов"
Финансовый специалист по первичной документации,https://hh.ru/vacancy/131810786?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Фрунзенский",ООО Симпэйс,"Высшее профильное образование (экономическое/бухгалтерское). Стаж работы от 1 года (опыт именно в документообороте, 1С, ЭДО). Уверенное знание офисных...",Опыт 1-3 года,"от 60 000 ₽ за месяц, на руки"
Маркетолог,https://hh.ru/vacancy/131249532?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СКАУТ Разработчик Системы,Опыт работы от 5 лет (реальные кейсы). Понимание принципов продвижения бренда Компании. Базовое владение графическими и видео редакторами.,Опыт 3-6 лет,
AppSec инженер,https://hh.ru/vacancy/131975456?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Калининский",Maxim technology,"Опыт работы на аналогичной должности от 3-х лет. Опыт работы со сканерами уязвимостей (Acunetix, OWASP ZAP, Metasploit).",Опыт 3-6 лет,
AppSec инженер,https://hh.ru/vacancy/131975457?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Калининский",Maxim technology,"Опыт работы на аналогичной должности от 3-х лет. Опыт работы со сканерами уязвимостей (Acunetix, OWASP ZAP, Metasploit).",Опыт 3-6 лет,
AQA (Platform V FTFE),https://hh.ru/vacancy/131989658?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,SberTech,Высшее образование (техническое по,Опыт 3-6 лет,
Менеджер вводных уроков,https://hh.ru/vacancy/131248644?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Rebotica,Спокойно реагируешь на отказы и не теряешь темп. Тебе интересна сфера,Опыт 1-3 года,"70 000 – 140 000 ₽ за месяц, до вычета налогов"
Начинающий специалист в отдел инвестиционного анализа,https://hh.ru/vacancy/131992588?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ПАО «Газпром нефть» Финансы, экономика и стратегическое развитие",Экономическое/математическое/,Без опыта,
Менеджер по продажам крупному бизнесу Контур.Толк,https://hh.ru/vacancy/131855720?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Контур,Успешный опыт проектных B2B продаж в сегменте среднего/крупного бизнеса от 2 лет. Навыки системной работы с воронкой...,Опыт 1-3 года,"от 130 000 ₽ за месяц, на руки"
Младший нарративный гейм-дизайнер,https://hh.ru/vacancy/131215936?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Эксбо Север,С опытом работы гейм-дизайнером от 1 года. Владеющего грамотной устной и письменной речью на русском языке. Обладающего широким кругозором...,Опыт 1-3 года,
Старший бухгалтер,https://hh.ru/vacancy/131996561?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,CodeScoring,"Профильное образование (высшее будет плюсом). Опыт от 5 лет, в том числе на участке заработной платы. Владение 1С Бухгалтерия...",Опыт 3-6 лет,
Специалист по продажам В2В (ПО с искусственным интеллектом),https://hh.ru/vacancy/131246597?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО СЗРЦ Гарант Интернэшнл,"Хорошая обучаемость, желание построить карьеру в сфере продаж. Знание ПК на уровне пользователя (основы работы и общее понимание сети интернет).",Без опыта,"80 000 – 130 000 ₽ за месяц, до вычета налогов"
Юрист (Коммерческая недвижимость и земельные отношения),https://hh.ru/vacancy/131679981?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT-Доминанта,"Образование: Высшее юридическое. Опыт от 3 лет в сфере недвижимости, коммерческого права или девелопмента. Опыт работы в крупных агентствах недвижимости...",Опыт 3-6 лет,
Бухгалтер (несколько ИП),https://hh.ru/vacancy/131679873?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT-Доминанта,"Высшее или среднее профессиональное образование (бухгалтерский учет, экономика). Опыт работы бухгалтером от 2 лет. Знание налогового законодательства РФ (НДС, налог...",Опыт 1-3 года,
Разработчик Embedded STM32 C/C++,https://hh.ru/vacancy/126417143?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Радиофид,"Опыт разработки на C/C++ от 2-3 лет. Опыт программирования микроконтроллеров STM32. Знание основ работы с сенсорами, протоколами...",Опыт 1-3 года,
Бухгалтер по расчету заработной платы и банковским операциям,https://hh.ru/vacancy/131537533?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,Высшее экономическое образование. Опыт работы на позиции бухгалтера от 3х лет (обязателен опыт расчета заработной платы).,Опыт 3-6 лет,
Оператор call-центра (Отдел проведения полевых социологических исследований),https://hh.ru/vacancy/131995270?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СПб ГКУ Санкт-Петербургский информационно-аналитический центр,"Имеет опыт работы в колл-центре. (будет преимуществом). Владеет ПК на базовом уровне (обязательно наличие компьютера, гарнитуры с микрофоном и...",Опыт 1-3 года,
Уборщик / уборщица,https://hh.ru/vacancy/131096506?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),,Без опыта,"60 000 ₽ за месяц, на руки"
Начинающий агент по недвижимости в федеральную компанию «Этажи»,https://hh.ru/vacancy/128129998?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Фрунзенский",Этажи Северо-Запад,Ориентация на высокий доход. Высокий уровень коммуникации. Целеустремленность и амбициозность. Опыт работы в сфере продаж будет преимуществом.,Без опыта,"150 000 – 500 000 ₽ за месяц, до вычета налогов"
Инженер по автоматизации (АСУ ТП) (вентиляция),https://hh.ru/vacancy/131832766?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",Дамселл,Высшее техническое образование. Опыт работы на аналогичной должности не менее 3 лет. Знание принципов работы систем вентиляции и кондиционирования воздуха...,Опыт 3-6 лет,"110 000 – 150 000 ₽ за месяц, на руки"
Golang-разработчик,https://hh.ru/vacancy/131545765?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Red Digital,Умение переводить понимать как бизнес-требование (бизнес-функционал) транслируется в код. Опыт работы с многопоточностью. Знание алгоритмов. Знание языков программирования...,Опыт 3-6 лет,
Региональный менеджер по продажам (СЗФО),https://hh.ru/vacancy/131998889?query=it&hhtmFrom=vacancy_search_list,Москва,АО ДатаРу,...100 (наличие клиентской базы будет преимуществом). Широкий кругозор в области,Опыт 3-6 лет,
Project Manager / Проектный менеджер,https://hh.ru/vacancy/131189549?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Бэйби Опт Груп,Хочет управлять проектами от идеи до финальной реализации (в том числе кросс-функциональных:,Опыт 3-6 лет,
Оцифровщик Оправ для очков в 3D,https://hh.ru/vacancy/131988872?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Emphasoft,"Студента или фрилансера. Уверенный пользователь ПК (нужно разбираться в работе с программами чуть глубже, чем «обычный пользователь»). Опыт работы с...",Без опыта,
Монтажник слаботочных систем (слаботочные системы),https://hh.ru/vacancy/131853346?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Мастер-ИТ,"Водительское удостоверение категории ""В"" обязательно!",Опыт 1-3 года,"110 000 – 160 000 ₽ за месяц, на руки"
Менеджер по работе с собственниками,https://hh.ru/vacancy/131818147?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",Девелоперская группа PLG,"Тех, кто любит общаться с людьми, умеет налаживать доверительные отношения. Людей с высокими коммуникативными навыками. Пунктуальных: тех, кто умеет управлять...",Опыт 1-3 года,"от 69 000 ₽ за месяц, на руки"
Кладовщик,https://hh.ru/vacancy/131870589?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО НПФ Система-Сервис,"Желателен опыт работы кладовщиков в производственной, инжиниринговой или торговой компании (электротехника, приборостроение и т.п.). Пользователь ПК (Word, Excel, Outlook).",Опыт 1-3 года,
Архитектор по информационной безопасности,https://hh.ru/vacancy/131429558?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Nexign (АО Нэксайн),"Опыт работы в сфере информационной безопасности не менее 5 лет, общий опыт работы в",Опыт более 6 лет,
Инженер внедрения и технической поддержки,https://hh.ru/vacancy/131871498?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ПРОТЕЙ ТЛ,Опыт работы в,Опыт 1-3 года,
Менеджер по продажам B2B (Digital) / New Business Manager (Digital),https://hh.ru/vacancy/131215805?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МОБИЛЬНЫЕ ТЕХНОЛОГИИ,"Успешный опыт работы в B2B, плюсом станет наличие опыта в рекламном агентстве. Умение проводить презентации и переговоры на...",Опыт 1-3 года,
Менеджер по продажам (МОП) / Sales Manager,https://hh.ru/vacancy/131825515?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,НЕЙРОВИЖН,"Опыт в продажах от 1 года. Опыт продажи услуг (маркетинг,",Опыт 1-3 года,"от 120 000 ₽ за месяц, на руки"
Сборщик беспилотных летательных аппаратов коптерного и самолетного типа,https://hh.ru/vacancy/132005259?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Варченков Кирилл Викторович,Опыт работы не обязателен — мы берём с нуля и учим всему. Знаком с,Без опыта,"от 210 000 ₽ за месяц, на руки"
"Супервайзер по мерчандайзингу (Фрунзенский, Центральный, Московский)",https://hh.ru/vacancy/131987080?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TRproject,Желателен опыт работы в аналогичной должности Супервайзера. Разъездной характер работы (транспорт не предоставляется). Уверенный пользователь пакета MS Office.,Опыт 1-3 года,"до 100 000 ₽ за месяц, на руки"
UX/UI-дизайнер,https://hh.ru/vacancy/130598243?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ГЛОБАЛ ПЭЙ,Коммерческий опыт в дизайне от 3-х лет. Опыт в финтехе. Наличие кейсов создания веб-интерфейсов и мобильных приложений.,Опыт 3-6 лет,"от 200 000 ₽ за месяц, на руки"
Менеджер по развитию партнёрской сети,https://hh.ru/vacancy/131254986?query=it&hhtmFrom=vacancy_search_list,"Калининград, р-н Центральный",MarkOnlineStudio,"С опытом, который готов приступать после 2-х дней онбординга (первые 5-10 встреч с клиентами/партнерами поможет провести действующий...",Опыт 1-3 года,"60 000 – 200 000 ₽ за месяц, на руки"
Графический дизайнер / graphic designer,https://hh.ru/vacancy/131874692?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,LLC Omniverse,"Уверенный уровень владения графическими редакторами: Adobe Photoshop, After Effects, Figma, Illustrator. - Есть опыт работы с креативами, 2d графикой, статикой...",Опыт 1-3 года,
Старший инженер сопровождения,https://hh.ru/vacancy/131974771?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СБЕРКОРУС,Владение Linux. Docker. Мониторинг. Kubernetes/OpenShift. Nginx/HAproxy. Ansible.,Опыт 3-6 лет,
Инженер ПЛИС (OCV),https://hh.ru/vacancy/126416685?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Радиофид,"Опыт разработки на C/C++ (алгоритмы обработки изображений, оптимизация вычислительных алгоритмов). Знание OpenCV и практический опыт использования компьютерного зрения.",Опыт 3-6 лет,
Специалист (Отдел эксплуатации информационно-аналитических систем),https://hh.ru/vacancy/131995239?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СПб ГКУ Санкт-Петербургский информационно-аналитический центр,"Имеет опыт обработки и анализа данных (от постановки задачи до представления результатов, выводов). Имеет опыт работы с MS Excel.",Опыт 1-3 года,
Диспетчер в офис,https://hh.ru/vacancy/130198413?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,М-СТАЙЛ,грамотная речь. - дисциплинированность и обучаемость.,Без опыта,
Инженер-электронщик РЭА и приборов,https://hh.ru/vacancy/130959576?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО НПФ Система-Сервис,"Желание работать и развиваться в электротехнической сфере, получение новых знаний и опыт. Знания в области аналоговой и цифровой схемотехники с...",Без опыта,
Контролер ОТК,https://hh.ru/vacancy/131878805?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Кравт,"Среднее профессиональное, среднее специальное (техническое) образование. Опыт работы с РЭА от 2 лет. Опыт работы с печатными платами (поверхностный монтаж...",Опыт 1-3 года,
Офис-менеджер,https://hh.ru/vacancy/131885556?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Современные Айти Решения,"Высокая активность, инициативность и требовательность. Оперативность в работе. Коммуникабельность и вежливость. Грамотная устная и письменная речь. Ответственность, серьезное отношение к...",Опыт 1-3 года,"60 000 – 70 000 ₽ за месяц, на руки"
Администратор службы приёма и размещения,https://hh.ru/vacancy/131437096?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Девелоперская группа PLG,"Образование от среднего и выше. Уверенный пользователь ПК. Стрессоустойчивость, вежливость. Владение английским языком будет преимуществом.",Без опыта,"от 60 000 ₽ за месяц, на руки"
Диспетчер,https://hh.ru/vacancy/130542249?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Геоскан,"Понимаете базовые принципы сборки изделий РЭА (печатные платы, кабельные сбоки). Имеете опыт работы диспетчером или кладовщиком от 1 до 3...",Опыт 1-3 года,
Менеджер по сопровождению клиентов,https://hh.ru/vacancy/131954921?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МАЙ ХОРИКА,Способность быстро обучаться и адаптироваться к изменениям. Знание,Опыт 1-3 года,"75 000 – 105 000 ₽ за месяц, до вычета налогов"
Бизнес аналитик (Junior),https://hh.ru/vacancy/131754109?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT SCOUT - Business & Operations,"Начальный опыт работы с проектами в аналитике. Базовое владение HTML/CSS, умение сверстать простой интерфейс или страницу. Навык глубокого ресерча...",Опыт 1-3 года,
Юрист по договорной работе,https://hh.ru/vacancy/131972542?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СБЕРКОРУС,Высшее юридическое образование. Опыт работы от 3-6 лет. Знание гражданского законодательства.,Опыт 3-6 лет,
PHP developer,https://hh.ru/vacancy/131886424?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",ООО Софтвайс,"Знание одного из PHP-фреймворков, Symfony/Laravel (пишем бизнес-код, используем компоненты фреймворков). Работа с СУБД PostgreSQL, на уровне оптимизации...",Опыт 3-6 лет,"250 000 – 350 000 ₽ за месяц, на руки"
Инженер по внедрению ПО (робототехнические комплексы),https://hh.ru/vacancy/131996429?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Си Проект,"Высшее техническое образование. Релевантный опыт работы от 1 года. Знание Linux, опыт работы в консоли. Знание стандартизованных протоколов передачи данных...",Опыт 1-3 года,
Менеджер по маркетингу и рекламе,https://hh.ru/vacancy/130790031?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ABSOL,"Высшее образование. Опыт работы с диджитал рекламой (планирование запуск, оптимизация): яндекс.директ, классифайды. Опыт работы в автомобильной индустрии является серьезным преимуществом.",Опыт 3-6 лет,
Продуктовый аналитик,https://hh.ru/vacancy/131996651?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Ситек,Наличие высшего образования (техническое / математическое / экономическое). Наличие опыта 2+ лет в продуктовой или data‑аналитике. Практика: анализ рынка и...,Опыт 1-3 года,
Специалист технической поддержки,https://hh.ru/vacancy/131861492?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО СпекТек,Высшее,Без опыта,
Сборщик беспилотных летательных аппаратов,https://hh.ru/vacancy/132005269?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Варченков Кирилл Викторович,Опыт работы не обязателен — мы берём с нуля и учим всему. Знаком с,Без опыта,"210 000 – 500 000 ₽ за месяц, до вычета налогов"
AI-тренер со знанием английского языка (GigaChat),https://hh.ru/vacancy/131041500?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,"Получил высшее лингвистическое, журналистское или переводоведческое образование. Имеешь опыт работы с текстами - копирайтер, технический писатель или любые подобные должности.",Опыт 3-6 лет,
AI-тренер (GigaChat),https://hh.ru/vacancy/131041487?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,"Получил высшее лингвистическое, журналистское или переводоведческое образование. Имеешь опыт работы с текстами - копирайтер, технический писатель или любые подобные должности.",Опыт 1-3 года,
Сборщик беспилотных летательных аппаратов,https://hh.ru/vacancy/132005268?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Варченков Кирилл Викторович,Опыт работы не обязателен — мы берём с нуля и учим всему. Знаком с,Без опыта,"210 000 – 500 000 ₽ за месяц, до вычета налогов"
Сборщик беспилотных летательных аппаратов,https://hh.ru/vacancy/132005266?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Варченков Кирилл Викторович,Опыт работы не обязателен — мы берём с нуля и учим всему. Знаком с,Без опыта,"210 000 – 500 000 ₽ за месяц, до вычета налогов"
Продуктовый маркетолог,https://hh.ru/vacancy/131991353?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Тензор,Высшее образование. Опыт работы в продуктовом маркетинге B2B от трех лет. Знание особенностей работы разных каналов продаж.,Опыт 1-3 года,
Инженер-программист ArduPilot/PX4,https://hh.ru/vacancy/126416020?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Радиофид,"Опыт работы с ArduPilot (или аналогов) и изменение исходного кода. Опыт от 5 лет. Знание C/C++ (ARM, STM32).",Опыт 3-6 лет,
Комплектовщик,https://hh.ru/vacancy/131986211?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Компания «Кронштадт»,"Опыт аналогичной работы. Опыт комплектования/ сборки товаров. Знание складского учета, excel, Word, Outlook. Навык работы с базами данных.",Опыт 1-3 года,
Оператор баз данных / занесению данных в интернет-порталы ЖКХ,https://hh.ru/vacancy/131532823?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО СЗРЦ Гарант Интернэшнл,"Хорошие навыки печати, быстрого ввода данных. Опытный пользователь ПК, оргтехники, офисного ПО. Хорошие коммуникативные навыки, навыки деловой переписки.",Без опыта,"44 000 – 82 000 ₽ за месяц, до вычета налогов"
Повар горячего цеха (Василиостровская/Спортивная),https://hh.ru/vacancy/130962263?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Общество чистых тарелок,Опыт работы на кухне (от 6-ти месяцев). Знание основных кухонных процессов и санитарных норм. Наличие санитарной книжки или готовность...,Без опыта,"от 100 000 ₽ за месяц, на руки"
Senior Linux System Administrator,https://hh.ru/vacancy/131268508?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,iFuture,Опыт работы Linux-администратором не менее 5 лет. Глубокое понимание архитектуры Linux-систем и уверенное владение командной строкой.,Опыт 3-6 лет,
Младший системный администратор,https://hh.ru/vacancy/131716871?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Тэсонэро,"Желание обучаться новому. Быть вежливым, дружелюбным, способным признавать ошибки и желанием их исправлять. Умение быстро ориентироваться в новой ситуации и...",Без опыта,"45 000 – 60 000 ₽ за месяц, на руки"
Senior Web Designer (UI/UX),https://hh.ru/vacancy/132004724?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Красногвардейский",ООО КомпасЛидера,"Инструментарий: Figma (продвинутый уровень), Adobe Creative Cloud (Ps, Ai, Ae), Tilda/WordPress/Webflow. Техническая грамотность: Понимание HTML/CSS/JS на...",Опыт 1-3 года,"от 80 000 ₽ за месяц, на руки"
Координатор проектов / Специалист по координации проектных работ,https://hh.ru/vacancy/130298994?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",ООО Подводные технологии и ремонт - Центр передового опыта,"Опыт работы в управлении проектами/ проектном офисе в нефтесервисе, энергетике, добывающей отрасли,",Опыт 3-6 лет,"до 160 000 ₽ за месяц, на руки"
Помощник руководителя отдела электронной коммерции,https://hh.ru/vacancy/131949374?query=it&hhtmFrom=vacancy_search_list,"Всеволожск, Колтушское шоссе, 298","Вимос, торговый дом",Пройденные курсы по,Без опыта,"70 000 – 100 000 ₽ за месяц, на руки"
