title,hh_link,address,company,short_description,experience,salary
Ведущий бизнес-аналитик (MES),https://hh.ru/vacancy/131273067?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО АНТ-Цифровые Сервисы,Навыки работы с инструментами анализа,Опыт более 6 лет,
Аналитик данных (прогнозирование),https://hh.ru/vacancy/131923481?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Ригла,"...специалистов, так и для бизнес-заказчиков.. Практическое применение инструментов машинного обучения (ML) и искусственного интеллекта (AI) в бизнес-",Опыт 3-6 лет,
Ведущий аналитик (направление Инвестиций),https://hh.ru/vacancy/130652711?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Хорошёвский",Frank RG,"Владение инструментами Excel на продвинутом уровне (сводные таблицы, сложные функции, пакеты «Анализ",Опыт 3-6 лет,
Аналитик данных DWH,https://hh.ru/vacancy/131097614?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Кофемания,...в качестве,Опыт 3-6 лет,
Веб-аналитик / Web-Analyst,https://hh.ru/vacancy/131828143?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,KOLDEXI LTD,Умение работать с большими массивами,Опыт 1-3 года,
Финансовый аналитик (ON Медиа),https://hh.ru/vacancy/131996447?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,"""МТС"", Финансы",Опыт работы,Опыт 3-6 лет,
Data TechLead / Инженер данных (Ритейл),https://hh.ru/vacancy/130368597?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ,Глубокое понимание принципов проектирования распределенных систем обработки,Опыт 3-6 лет,
Инженер-аналитик ГИС,https://hh.ru/vacancy/131986683?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО Институт телекоммуникаций,Знание основ геоинформационных систем и картографии (в том числе форматы пространственных,Опыт 3-6 лет,
Бизнес аналитик интернет-магазина,https://hh.ru/vacancy/130759815?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Жуковский, улица Дугина, 28/12",Четыре Лапы,"Умение выявлять, декомпозировать и формализовать требования. Понимание принципов работы баз",Опыт 3-6 лет,
Аналитик,https://hh.ru/vacancy/130684284?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,"Аптечная сеть 36,6","Успешный опыт запуска новых направлений и контроля бюджетов с отчётностью (Excel, Google Sheets). Понимание сервисов веб- и app-",Опыт 1-3 года,
Исследовательский менеджер / Старший социолог-аналитик,https://hh.ru/vacancy/130543710?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Новосибирск,Аналитический центр ВЦИОМ,Владение инструментами статистической обработки и анализа,Опыт 3-6 лет,
Преподаватель по аналитике данных (Data analyst) в ИТ-школу в офис в Ташкенте,https://hh.ru/vacancy/131852566?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Ташкент, улица Афросиаб, 2",ООО Tehnikum School,"Знать и уметь работать с SQL, Python. — Опыт работы с базами",Опыт 1-3 года,
Аналитик данных CSI,https://hh.ru/vacancy/131918981?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т1 Сервионика,"Продвинутый пользователь Excel, уверенный пользователь MS Office. Навык работы с большим объемом",Опыт 3-6 лет,
Аналитик данных (Junior),https://hh.ru/vacancy/130409590?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Нижний Новгород,Центральный банк Российской Федерации (Банк России),...массивами,Без опыта,
Аналитик в Казначейство,https://hh.ru/vacancy/131986337?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Сбер для экспертов,Имеете хорошие навыки SQL и python для анализа,Опыт 3-6 лет,
Аналитик,https://hh.ru/vacancy/131648972?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО Топ Лубрикантс,Релевантный опыт работы от 3-х лет в роли,Опыт 3-6 лет,
Ведущий аналитик данных / Руководитель отдела,https://hh.ru/vacancy/131645811?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Темиртау, проспект Республики, 1",АО Qarmet. Сталь,Навыки разведывательного анализа,Опыт более 6 лет,
Ассистент WEB - аналитика,https://hh.ru/vacancy/131984290?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Гипер,"...и умеешь находить расхождения. Опыт работы с DataLens (дашборды, визуализация). Знание Google Analytics 4. Понимание логики сбора",Опыт 1-3 года,
Ведущий финансовый аналитик,https://hh.ru/vacancy/131983696?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,БКС IT & Digital,Уверенное владение MC Office (Excel - включая сложные формулы и сводные таблицы). Опыт структурирования и визуализации,Опыт 3-6 лет,
Специалист по обработке данных исследований,https://hh.ru/vacancy/131212784?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Mediascope,Владение Python и основных библиотек,Без опыта,
Продуктовый аналитик ( платежные сервисы),https://hh.ru/vacancy/131548960?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Минск,ООО МАКСБИТСОЛЮШЕН,Опыт работы Data Analyst или Product Analyst от 2 лет. Опыт работы с системами веб/продуктовой,Опыт 1-3 года,
Руководитель направления цифровой аналитики,https://hh.ru/vacancy/131392856?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Playerok,Опыт работы в digital-,Опыт 1-3 года,
Младший аналитик данных,https://hh.ru/vacancy/129285542?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",ПроКонтекст,"Знание Excel (ВПР, Сводные, Power Pivot). Знание инструментов веб-",Опыт 1-3 года,
Инвестиционный аналитик/Руководитель отдела поиска и аналитики (недвижимость),https://hh.ru/vacancy/130219618?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",Global Invest Solutions,"...опыт работы с ресурсами Avito, ЦИАН и другими источниками рыночных",Опыт 3-6 лет,
Финансовый менеджер/ аналитик,https://hh.ru/vacancy/131982195?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО Транспортные решения,Высшее математическое/ИТ или финансовое образование. Опыт работы,Опыт 3-6 лет,
Ведущий экономист (аналитик),https://hh.ru/vacancy/131807089?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"посёлок Южный, Северная улица, 6",ООО ФЕРРАТЕК,Имеете опыт работы экономистом или финансовым,Опыт 3-6 лет,
Стажер / бизнес-аналитик,https://hh.ru/vacancy/131982671?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,IT Vectura,"Высшее техническое/математическое образование (либо в том числе 3-5 курсы ВУЗа). Знание основ программирования. Пунктуальность, ответственность.",Без опыта,
BI-аналитик/Аналитик данных,https://hh.ru/vacancy/122390782?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",ООО ЭлРос,Опыт работы в области бизнес-,Опыт 1-3 года,
Аналитик данных / Аналитик BI,https://hh.ru/vacancy/131900823?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО ГЭС,Знание конфигураций 1С будет преимуществом. Знание основных статистических методов и алгоритмов. Умение работать с реляционными и нереляционными базами,Опыт 3-6 лет,
Аналитик хранилища данных,https://hh.ru/vacancy/131504488?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО СК «Росгосстрах Жизнь»,"Высшее образование (ИТ, математика, экономика, прикладная информатика или смежные области). Опыт работы",Опыт 1-3 года,
Аналитик рынка недвижимости,https://hh.ru/vacancy/131863942?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО Сейнтс,...готовить структурированные презентации в PowerPoint. Способность работать с большими объёмами,Без опыта,
Аналитик маркетплейсов/экономист,https://hh.ru/vacancy/131981769?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Екатеринбург,MultiSilver,"Умение структурировать информацию, работать с несколькими источниками",Опыт 3-6 лет,
"Бизнес-аналитик (недвижимость, продажи)",https://hh.ru/vacancy/131997592?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Новосибирск,Поиск Метров,Опыт работы с BI (Power BI / DataLens / Tableau / Metabase). Опыт доработки / создания / развития существующей,Опыт 1-3 года,
Аналитик 1С:ERP (продажи),https://hh.ru/vacancy/131680802?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,посёлок городского типа Путилково,ООО Абсолют Трейд,Разработка отчетов на СКД (система компоновки,Опыт 3-6 лет,
Аналитик данных,https://hh.ru/vacancy/131883046?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",ООО Брусника,Опыт от 2+ лет в,Опыт 3-6 лет,
Аналитик по ценообразованию,https://hh.ru/vacancy/131980973?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ГК Unitile,"...моделирование «what-if», AI",Опыт 3-6 лет,
Старший аналитик (маркетинг / отраслевой анализ / стратегия),https://hh.ru/vacancy/131398210?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Объединенные бумажные фабрики,"Продвинутый уровень Excel (сводные таблицы, большие массивы",Опыт 3-6 лет,
"Cтажер-аналитик, ComEx",https://hh.ru/vacancy/131118009?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,НИЖФАРМ,"Аналитическое мышление. Умение и желание коммуницировать. Высшее образование / неоконченное высшее (Экономика, Статистика, Математика/IT). Хорошее знание Excel. SQL и Power...",Без опыта,
Аналитик Power BI (стажер),https://hh.ru/vacancy/131995700?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ИП Ельмикеев Евгений Иванович,,Без опыта,
Аналитик данных (Senior),https://hh.ru/vacancy/131906045?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО СК Сбербанк страхование жизни,...реляционных баз,Опыт 3-6 лет,
Системный аналитик (WMS-системы),https://hh.ru/vacancy/131701092?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Минск,ООО Евроторг,"Анализ требований: опыт взаимодействия с пользователями для сбора и формализации требований, описание бизнес-процессов. Базы",Опыт 1-3 года,
Аналитик,https://hh.ru/vacancy/131487974?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Ош, улица Касымбекова, 1",ООО RG Brands Кыргызстан,Опыт работы не менее одного года в,Опыт 1-3 года,
Бизнес-аналитик (Уганда),https://hh.ru/vacancy/131859176?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Кампала,INTEGRA CITY - fzco,Опыт работы бизнес-,Опыт 3-6 лет,
Старший / Ведущий химик-аналитик,https://hh.ru/vacancy/131266459?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО ОнкоТаргет,"Высшее образование (химическое, химико-технологическое). - Опыт работы в аналитической химии от 3 лет. - Спектральные методы анализа, титрование, ВЭЖХ, ГХ (как...",Опыт 3-6 лет,
Младший экономист-аналитик,https://hh.ru/vacancy/131979501?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,RDP.RU,"Уверенное владение MS Excel (формулы, сводные таблицы) и 1С, навыки финансового анализа, бюджетирования и работы с большими объемами",Опыт 1-3 года,
Аналитик DWH,https://hh.ru/vacancy/131968639?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,TeamIdea (ООО ТИМИДЕЯ ГРУПП),"Опыт создания ТЗ/ЧТЗ. Опыт работы со спецификациями Source-To-Target. Владение SQL, опыт работы с СУБД Postgresql (Tantor - как...",Опыт 1-3 года,
Аналитик по товародвижению,https://hh.ru/vacancy/131241757?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Ташкент, улица Хаваст, 1/21",ИП ООО Xalq Retail,"Уверенное владение Excel (сводные таблицы, формулы, макросы) и BI-системами (Power BI, Tableau, Qlik). Умение визуализировать данные и делать понятные...",Опыт 1-3 года,
Аналитик данных (Маркетинг),https://hh.ru/vacancy/130231761?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Aviasales.ru,"Опыт работы в роли маркетингового, продуктового или",Опыт 3-6 лет,
Аналитик данных,https://hh.ru/vacancy/131876720?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Пресненский",ООО РСХБ-Интех,"Будет плюсом опыт работы со Spark и умение создавать эффективные запросы, опыт создания приложений для визуализации",Опыт 3-6 лет,
Ведущий аналитик 1С,https://hh.ru/vacancy/131996638?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,АО Газпромбанк Лизинг,"Опыт участия в крупных проектах по автоматизации на базе продуктов 1С (регламентированный учет, учет затрат, бюджетирование, казначейство, МСФО) от...",Опыт 3-6 лет,
Аналитик данных (Excel) / специалист по учёту,https://hh.ru/vacancy/129873201?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Бишкек, улица Жапара Шукурова",VectorBit ОсОО,"Уверенное знание Excel (формулы, сводные таблицы). Внимательность к деталям. Умение работать с цифрами. Базовое понимание логики учёта. Опыт в учёте...",Опыт 1-3 года,
Руководитель группы аналитики,https://hh.ru/vacancy/131531921?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,АО Лайв Саунд,Наличие логических способностей в части алгоритмизации расчетов. Требования: — Опыт работы,Опыт более 6 лет,
Ведущий бизнес-аналитик (Отдел конкурентной и ценовой аналитики),https://hh.ru/vacancy/130088986?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Краснодар, р-н Прикубанский","МАГНИТ, Розничная сеть. Офис","Знание Excel, PowerPoint, Postgre, SQuirrel (Teradata), DBeaver.",Опыт 1-3 года,
Экономист-аналитик (резервы),https://hh.ru/vacancy/131978408?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Центральный банк Российской Федерации (Банк России),Высшее экономическое образование. Опыт работы с большими объемами,Опыт 3-6 лет,
Маркетолог-аналитик (франчайзинг),https://hh.ru/vacancy/131978886?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО АЙКРАФТ,Сильные аналитические навыки и умение принимать решения на основе,Опыт 1-3 года,
Менеджер проектов (аналитика данных и ИИ),https://hh.ru/vacancy/131944682?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Москва, р-н Таганский",Системный оператор Единой энергетической системы,"Уверенное владение инструментами планирования (у нас используется , YouGile ) или опыт работы с аналогичными системами (MS Project, Jira, Confluence, Trello и...",Опыт 1-3 года,
Аналитик данных CSI,https://hh.ru/vacancy/131898762?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Т1 Сервионика,"Продвинутый пользователь Excel, уверенный пользователь MS Office. Навык работы с большим объемом",Опыт 3-6 лет,
Аналитик данных Отдела развития и анализа,https://hh.ru/vacancy/130313733?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,АО РНПК,Знание принципов описания и представления,Опыт 1-3 года,
Аналитик по планированию поставок,https://hh.ru/vacancy/131994679?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,METRO.Офис,"Умение работать с большими объемами информации, выгрузками",Опыт 1-3 года,
"Системный аналитик (Middle+), Логистика",https://hh.ru/vacancy/131995163?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,SkillStaff,Опыт работы системным,Опыт 3-6 лет,
Аналитик данных,https://hh.ru/vacancy/131871394?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,USETECH,"Профессиональный уровень знания SQL. Понимание архитектуры БД и технической архитектуры систем. Опыт работы с ETL-инструментами (Informatica, Airflow, Spark и...",Опыт 3-6 лет,
Руководитель направления по аналитике данных (HR платформа),https://hh.ru/vacancy/131958211?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Сбер. Data Science,Практический опыт работы с инструментами визуализации,Опыт более 6 лет,
Менеджер-аналитик e-commerce,https://hh.ru/vacancy/131995086?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Рыбное, Берёзовая улица, 13",Рельеф-Центр. Развитие ассортимента,Высшее экономическое или математическое образование будет являться преимуществом. Уверенное владение Excel. Опыт работы с большим объемом информации. Навык работы в...,Опыт 1-3 года,
Инженер данных,https://hh.ru/vacancy/131945996?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,ООО Объединенные кондитеры,Понимание важности SLA (времени доставки,Опыт 3-6 лет,
Middle Data Analyst (команда Операционная аналитика / аналитика пилотов),https://hh.ru/vacancy/131993564?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Сбер. Data Science,Понимание принципов A/B тестирования. Умение разбираться в,Опыт 3-6 лет,
Финансовый аналитик МСФО,https://hh.ru/vacancy/130779711?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Москва,Платформа ОФД,Навыки работы со сводными таблицами в Excel. Опыт работы с большим объемом,Опыт 3-6 лет,
Консультант-аналитик 1С,https://hh.ru/vacancy/131872199?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Первомайский","БИЗОН, Агротехнологический холдинг","Глубокое знание конфигурации 1С УТ 11.5 (склад, продажи, закупки, ценообразование). Понимание логики работы базы, обменов, обновлений, типовые ""почему...",Опыт 1-3 года,
Маркетинговый дата аналитик,https://hh.ru/vacancy/131928090?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85&hhtmFrom=vacancy_search_list,Санкт-Петербург,Garage Eight,Опыт анализа маркетинговых воронок и перфоманс каналов. Понимание принципов атрибуции и трекинга. Знание маркетинговых и продуктовых метрик (в том числе...,Опыт 3-6 лет,
